name,slug,dba,dba_slug,type,url,is_bad_url,street_address,city,state,zip_code,country,lat,lng,phone,email,license_state,license_usda,delivery,sells_seeds,other_license
"Life Remedy Farms, Inc.",life-remedy-farms-inc,,,cultivator,,,,,CA,,US,,,(805) 331-1814,Kasiabrand@gmail.Com,CCL18-0000373,,FALSE,FALSE,
"Life Remedy Farms, Inc.",life-remedy-farms-inc,,,cultivator,,,,,CA,,US,,,(805) 331-1814,Kasiabrand@gmail.Com,CCL18-0000374,,FALSE,FALSE,
"Life Remedy Farms, Inc.",life-remedy-farms-inc,,,cultivator,,,,,CA,,US,,,(805) 331-1814,Kasiabrand@gmail.Com,CCL18-0003129,,FALSE,FALSE,
"Life Remedy Farms, Inc.",life-remedy-farms-inc,,,cultivator,,,,,CA,,US,,,(805) 331-1814,Kasiabrand@gmail.Com,CCL24-0000569,,FALSE,FALSE,
"Life Remedy Farms, Inc.",life-remedy-farms-inc,,,cultivator,,,,,CA,,US,,,(805) 331-1814,Kasiabrand@gmail.Com,CCL24-0000570,,FALSE,FALSE,
LIFESTYLE FOODS INC,lifestyle-foods-inc,RIPPLE COLORADO,ripple-colorado,dispensary,,,6795 East 49th Avenue,Commerce City,CO,80022,US,39.78529786,-104.9101825,,,404R-00177,,FALSE,FALSE,
LIFTREAT INVESTMENT GROUP LLC,liftreat-investment-group-llc,CANNABIS STUDIO,cannabis-studio,dispensary,,,2539 Pearl Street,Boulder,CO,80302,US,40.02154873,-105.262309,,,402R-00193,,FALSE,FALSE,
Lighten Up Farm LLC,lighten-up-farm-llc,,,cultivator,,,,,CA,,US,,,(707) 683-6034,Neptuneandshivas@gmail.Com,CCL21-0003066,,FALSE,FALSE,
"Lighthouse Dispensing Company, LLC",lighthouse-dispensing-company-llc,Herb Social,herb-social,other,,,"616 12th St, 2318",Lawrenceville,IL,62439,US,38.730201,-87.68310663,(773) 360-3545,,284.000172-AUDO,,FALSE,FALSE,
LIGHTSHADE LABS LLC,lightshade-labs-llc,LIGHTSHADE,lightshade,dispensary,,,330 South Dayton Street,Denver,CO,80247,US,39.70863296,-104.8752999,,,402-00405|402R-00106,,FALSE,FALSE,
LIGHTSHADE LABS LLC,lightshade-labs-llc,LIGHTSHADE,lightshade,dispensary,,,9364 Federal Boulevard,Federal Heights,CO,80260,US,39.86640119,-105.0249455,,,402-01255|402R-00684,,FALSE,FALSE,
LIGHTSHADE LABS LLC,lightshade-labs-llc,LIGHTSHADE,lightshade,dispensary,,,16821 East Iliff Avenue,Aurora,CO,80014,US,39.67372487,-104.7920409,,,402R-00579,,FALSE,FALSE,
LIGHTSHADE LABS LLC,lightshade-labs-llc,LIGHTSHADE,lightshade,cultivator|dispensary,,,5885 East Evans Avenue,Denver,CO,80222,US,39.67851288,-104.9190093,,,403-00362|403R-00043|402-00240|402R-00037,,FALSE,FALSE,
LIGHTSHADE LABS LLC,lightshade-labs-llc,LIGHTSHADE,lightshade,cultivator|dispensary,,,3950 North Holly Street,Denver,CO,80207,US,39.77171474,-104.9222394,,,403-00378|403R-00213,,FALSE,FALSE,
"Lilykis, Inc.",lilykis-inc,"LILYKIS, INC",lilykis-inc,other,,,,,CA,,US,,,(818) 808-6071,Vartan64@gmail.Com,C12-0000494-LIC,,FALSE,FALSE,
Limited Boutique Supply Inc.,limited-boutique-supply-inc,Keepers of the Craft,keepers-of-the-craft,other,,,,,CA,,US,,,(707) 318-7759,Alix@bayareacraft.Org,C11-0001793-LIC,,FALSE,FALSE,
"Limited Boutique Supply, Inc.",limited-boutique-supply-inc,C.R.A.F.T.,craft,dispensary,,,,,CA,,US,,,(707) 318-7759,Alix@bayareacraft.Org,C9-0000696-LIC,,FALSE,FALSE,
Link Rock Falls Corporation,link-rock-falls-corporation,Lake Street Organics,lake-street-organics,dispensary,,,8466 Lake St,Lower Lake,CA,95457,US,38.921106,-122.6113606,(707) 694-3706,03espinoza@gmail.Com,C10-0001401-LIC,,FALSE,FALSE,
Lion's Den Family Farms,lions-den-family-farms,,,cultivator,,,,,CA,,US,,,(707) 889-4106,Lionsdenfamilyfarms@yahoo.Com,CCL18-0002193,,FALSE,FALSE,
Lion's Den Family Farms,lions-den-family-farms,,,cultivator,,,,,CA,,US,,,(707) 889-1748,Lionsdenfamilyfarms@yahoo.Com,CCL18-0002231,,FALSE,FALSE,
LIQUID CONSULTING LLC,liquid-consulting-llc,SCHEDULE ONE,schedule-one,dispensary,,,472 Laredo Street Suite J,Aurora,CO,80011,US,39.72333205,-104.8004993,,,404R-00567,,FALSE,FALSE,
"Little Bear Farm, LLC",little-bear-farm-llc,,,cultivator,,,,,CA,,US,,,(920) 277-2479,LittlebearfarmLLC6@gmail.Com,CCL24-0000209,,FALSE,FALSE,
Little Buck Mountain Farm LLC,little-buck-mountain-farm-llc,,,cultivator,,,,,CA,,US,,,(707) 499-3197,Stillwell0425@gmail.Com,CCL24-0000175,,FALSE,FALSE,
Little Cat Inc,little-cat-inc,,,cultivator,,,,,CA,,US,,,(510) 926-5197,Littlecatinc@gmail.Com,CCL24-0000011,,FALSE,FALSE,
Little D Farm LLC,little-d-farm-llc,,,cultivator,,,,,CA,,US,,,(925) 421-9382,Hvalchev2019@gmail.Com,CCL21-0004558,,FALSE,FALSE,
Little Hills Farm LLC,little-hills-farm-llc,,,cultivator,,,,,CA,,US,,,(707) 972-2375,Egiacoma@hotmail.Com,CCL19-0005190,,FALSE,FALSE,
"Little River Wellness, Inc",little-river-wellness-inc,,,cultivator,,,,,CA,,US,,,(209) 754-3509,Rockymtnjoe@yahoo.Com,CCL20-0000512,,FALSE,FALSE,
Little Shady Farm LLC,little-shady-farm-llc,,,cultivator,,,,,CA,,US,,,(530) 537-4822,Littleshadyfarm@gmail.Com,CCL21-0000770,,FALSE,FALSE,
LIU FARM LLC,liu-farm-llc,,,cultivator,,,,,CA,,US,,,(916) 666-5050,Robertmarley336699@gmail.Com,CCL24-0000619,,FALSE,FALSE,
Live Long Farms LLC,live-long-farms-llc,,,cultivator,,,,,CA,,US,,,(707) 367-4631,Livelongfarms@gmail.Com,CCL24-0000646,,FALSE,FALSE,
LIVEWELL INC,livewell-inc,Livewell Cannabis,livewell-cannabis,dispensary,,,696,Hawthorne Ave Ne Salem,OR,97301-4561,US,44.9392497,-122.9913733,,,050-100088728CB,,FALSE,FALSE,
LIVEWELL INC,livewell-inc,Livewell Dispensary,livewell-dispensary,dispensary,,,1522,Broadway St Ne Salem,OR,97301-0506,US,44.9537938,-123.0294438,,,050-100869451F2,,FALSE,FALSE,
Livicated Farm,livicated-farm,,,cultivator,,,,,CA,,US,,,(703) 593-1102,Livicated.Farm@gmail.Com,CCL22-0000220,,FALSE,FALSE,
"Living Proof, LLC",living-proof-llc,Living Proof,living-proof,other,alivingproof.com,,,,NY,,US,40.82732,-73.92357,,,OCM-MICR-24-000200,,FALSE,FALSE,
"Livsey Resources, Inc.",livsey-resources-inc,,,cultivator,,,,,CA,,US,,,(707) 367-9243,Myerslivsey@gmail.Com,CCL18-0002722,,FALSE,FALSE,
LIVWELL I LLC,livwell-i-llc,LIVWELL,livwell,dispensary,,,"2647 8th Avenue, Unit B",Garden City,CO,80631,US,40.3941646,-104.6912204,,,402-00903|402R-00194,,FALSE,FALSE,
LIVWELL III LLC,livwell-iii-llc,LIVWELL,livwell,dispensary,,,1941 West Evans Avenue,Denver,CO,80223,US,39.67869638,-105.0102969,,,402-00666|402R-00168,,FALSE,FALSE,
LIVWELL IV LLC,livwell-iv-llc,LIVWELL,livwell,dispensary,,,2565 North Interstate 25,Pueblo,CO,81008,US,38.29235182,-104.6084575,,,402R-00806,,FALSE,FALSE,
LIVWELL IX LLC,livwell-ix-llc,LIVWELL,livwell,dispensary,,,"8860 Federal Boulevard, Suite 66E",Federal Heights,CO,80260,US,39.85739403,-105.024871,,,402R-00766,,FALSE,FALSE,
LIVWELL V LLC,livwell-v-llc,LIVWELL,livwell,dispensary,,,1239 Southgate Place,Pueblo,CO,81004,US,38.21736307,-104.6233475,,,402R-00672,,FALSE,FALSE,
LIVWELL VII LLC,livwell-vii-llc,LIVWELL,livwell,dispensary,,,900 North College Avenue,Fort Collins,CO,80524,US,40.59880953,-105.0765892,,,402-00837|402R-00235,,FALSE,FALSE,
LIVWELL VIII LLC,livwell-viii-llc,LIVWELL,livwell,dispensary,,,5846 Dahlia Street,Commerce City,CO,80022,US,39.80292293,-104.9313468,,,402R-00655,,FALSE,FALSE,
LIVWELL X LLC,livwell-x-llc,LIVWELL,livwell,dispensary,,,1015 North 2nd Street,Berthoud,CO,80513,US,40.31123473,-105.0761773,,,402-01000|402R-00775,,FALSE,FALSE,
LIVWELL X LLC,livwell-x-llc,LIVWELL,livwell,dispensary,,,7795 East Belleview Avenue Unit 2,Denver,CO,80237,US,39.6244669,-104.8981894,,,402R-00085,,FALSE,FALSE,
LIVWELL X LLC,livwell-x-llc,LIVWELL,livwell,dispensary,,,19201 East Colfax Avenue,Aurora,CO,80011,US,39.74030686,-104.7652659,,,402R-00290,,FALSE,FALSE,
LIVWELL X LLC,livwell-x-llc,LIVWELL,livwell,dispensary,,,1401 North Peoria Street,Aurora,CO,80011,US,39.73884107,-104.8471169,,,402R-00333,,FALSE,FALSE,
LIVWELL XII LLC,livwell-xii-llc,LIVWELL,livwell,dispensary,,,"130 Maine Street, Unit B",Log Lane Village,CO,80705,US,40.26908599,-103.8319422,,,402R-00252,,FALSE,FALSE,
LIVWELL XIV LLC,livwell-xiv-llc,LIVWELL,livwell,dispensary,,,137 Nickel Street,Broomfield,CO,80020,US,39.91877047,-105.0887989,,,402R-00973,,FALSE,FALSE,
LIVWELL XVI LLC,livwell-xvi-llc,LIVWELL,livwell,dispensary,,,"3600 South Wadsworth Boulevard, Units C D & E,",Lakewood,CO,80235,US,39.64981396,-105.0813239,,,402-00940,,FALSE,FALSE,
LIVWELL XVI LLC,livwell-xvi-llc,LIVWELL,livwell,dispensary,,,2020 South Colorado Boulevard,Denver,CO,80222,US,39.68003402,-104.940589,,,402R-00079,,FALSE,FALSE,
LIVWELL XVI LLC,livwell-xvi-llc,LIVWELL,livwell,dispensary,,,3600 South Wadsworth Boulevard Units C D & E,Lakewood,CO,80235,US,39.64981396,-105.0813239,,,402R-00903,,FALSE,FALSE,
"Lizard Ranch Farms, LLC",lizard-ranch-farms-llc,,,cultivator,,,,,CA,,US,,,(609) 457-2608,Tkissick@calcanlicense.Com,CCL18-0002737,,FALSE,FALSE,
"Lizbor, Inc.",lizbor-inc,Distributree,distributree,other,,,,,CA,,US,,,(818) 266-5144,Yana@whtcla.Com,C11-0000698-LIC,,FALSE,FALSE,
"Lizbor, Inc.",lizbor-inc,WHTC,whtc,dispensary,,,3760 N Cahuenga Blvd,Studio City,CA,91604,US,34.13634317,-118.3619727,(818) 266-5144,Yana@whtcla.Com,C10-0000571-LIC,,FALSE,FALSE,
"Lizbor, Inc.",lizbor-inc,,,cultivator,,,,,CA,,US,,,(818) 266-5144,Yana@whtcla.Com,CCL18-0000711,,FALSE,FALSE,
"LJCC, LLC",ljcc-llc,,,cultivator,,,,,CA,,US,,,(347) 841-2683,Elayne@trimmingsolutions.Net,CCL25-0000412,,FALSE,FALSE,
LL RETAIL INCORPORATED,ll-retail-incorporated,LUCKY LION,lucky-lion,dispensary,,,7815,Ne Halsey St Portland,OR,97213-6730,US,45.5337991,-122.5827429,,,050-101369028B1,,FALSE,FALSE,
LL RETAIL INCORPORATED,ll-retail-incorporated,Lucky Lion,lucky-lion,dispensary,,,2147,Main St Springfield,OR,97477-5071,US,44.0455196,-122.9938426,,,050-1025540764D,,FALSE,FALSE,
LLOYD'S FROSTY NUGS LLC,lloyds-frosty-nugs-llc,JAY'S DOWNTOWN,jays-downtown,dispensary,,,"129 N. 3rd Street Unit 1,2,3",Sterling,CO,80751,US,40.6245477,-103.2080042,,,402R-01126,,FALSE,FALSE,
LMD Wholesale LLC,lmd-wholesale-llc,,,cultivator,,,,,CA,,US,,,(760) 403-6087,Lskrelle@yahoo.Com,CCL21-0004566,,FALSE,FALSE,
"LMG Processors, Inc.",lmg-processors-inc,,,cultivator,,,,,CA,,US,,,(805) 455-0908,Compliance@canndescent.Com,CCL19-0005317,,FALSE,FALSE,
LMI Indoor Facilities Inc.,lmi-indoor-facilities-inc,,,cultivator,,,,,CA,,US,,,(805) 455-0908,Compliance@canndescent.Com,CCL18-0003218,,FALSE,FALSE,
"LMI Indoor Facilities, Inc.",lmi-indoor-facilities-inc,,,cultivator,,,,,CA,,US,,,(805) 455-0908,Compliance@canndescent.Com,CCL18-0003222,,FALSE,FALSE,
"LMI Indoor Facilities, Inc.",lmi-indoor-facilities-inc,,,cultivator,,,,,CA,,US,,,(805) 455-0908,Compliance@canndescent.Com,CCL18-0003223,,FALSE,FALSE,
LOCAL MOTIVES FARMS INC.,local-motives-farms-inc,,,cultivator,,,,,CA,,US,,,(209) 479-1854,Bbogaard@yahoo.Com,CCL20-0000031,,FALSE,FALSE,
"Local Roots, LLC",local-roots-llc,Local Roots,local-roots,dispensary,,,195 Seminary Ave,Ukiah,CA,95482,US,39.147038,-123.20783,(707) 272-9730,D.Mcginty@live.Com,C10-0001418-LIC,,FALSE,FALSE,
Locals Choice Inc.,locals-choice-inc,Local Choice,local-choice,dispensary,,,,,CA,,US,,,(760) 217-4909,Localschoicedelivery@gmail.Com,C9-0000832-LIC,,FALSE,FALSE,
LOGC LLC|LOGD LLC,logc-llc,WESTERN SKIES|LOOKOUT TOWER,western-skies,cultivator|dispensary,,,800 West Rio Grande Avenue,Gunnison,CO,81230,US,38.5381286,-106.9363683,,,403R-01085|402R-00882,,FALSE,FALSE,
LoL Farms LLC,lol-farms-llc,,,cultivator,,,,,CA,,US,,,(707) 479-4913,John@farmxlab.Com,CCL18-0002623,,FALSE,FALSE,
LONDON PARTNERS LLC,london-partners-llc,Cannabis Liquidation Outlet,cannabis-liquidation-outlet,dispensary,,,924 S CENTRAL AVE STE 3,,OR,,US,42.31821205,-122.8652032,,,050-10188845BB4,,FALSE,FALSE,
LONDON PARTNERS LLC,london-partners-llc,Cannabis Liquidation Outlet,cannabis-liquidation-outlet,dispensary,,,1355,S Main St Lebanon,OR,97355-3101,US,44.5331119,-122.9066243,,,050-1018900DA30,,FALSE,FALSE,
LONDON PARTNERS LLC,london-partners-llc,Kush Gardens Co,kush-gardens-co,dispensary,,,215,Galice Rd Merlin,OR,97532-8752,US,42.5166687,-123.4255976,,,050-101304477BC,,FALSE,FALSE,
Lonestar Trade LLC,lonestar-trade-llc,,,cultivator,,,,,CA,,US,,,(408) 489-4708,LonestartradeLLC@gmail.Com,CCL19-0005213,,FALSE,FALSE,
"Long Beach Health and Wellness, LLC",long-beach-health-and-wellness-llc,,,cultivator,,,,,CA,,US,,,(818) 384-9021,Sarom64@outlook.Com,CCL22-0001613,,FALSE,FALSE,
"Long Beach High, LLC",long-beach-high-llc,,,cultivator,,,,,CA,,US,,,(925) 330-3248,Sanjeeve.Rao@gmail.Com,CCL22-0001599,,FALSE,FALSE,
LONG GONE FARMS LLC,long-gone-farms-llc,STEEL CITY MEDS MEDICAL DISPENSARY|LONG GONE FARMS LLC,steel-city-meds-medical-dispensary,cultivator|dispensary,,,152 East Industrial Boulevard,Pueblo West,CO,81007,US,38.33824106,-104.7360366,,,403-01096|403R-01133,,FALSE,FALSE,
LONG GONE FARMS LLC,long-gone-farms-llc,STEEL CITY MEDS MEDICAL DISPENSARY|SMOKE SIGNALS LLC,steel-city-meds-medical-dispensary,dispensary,,,"74 North McCulloch Boulevard, Suite 120",Pueblo West,CO,81007,US,38.33874048,-104.7422934,,,402-00866|402R-01109,,FALSE,FALSE,
Long View Farms LLC,long-view-farms-llc,,,cultivator,,,,,CA,,US,,,(510) 560-6010,Bob.Lvfarms@gmail.Com,CCL23-0000620,,FALSE,FALSE,
"Loparc, LLC",loparc-llc,Love Shack by SPARC,love-shack-by-sparc,dispensary,,,502 14th St,San Francisco,CA,94103,US,37.768119,-122.42468,(707) 584-6923,Compliance@sparcsf.Org,C10-0000454-LIC,,FALSE,FALSE,
Lor Pao Xiong,lor-pao-xiong,,,cultivator,,,,,CA,,US,,,(651) 334-9493,Xiongnelsonfarm@gmail.Com,CCL24-0000669,,FALSE,FALSE,
Loree Ann Tackmier,loree-ann-tackmier,,,cultivator,,,,,CA,,US,,,(707) 338-7643,Oldadoberoad3@gmail.Com,CCL19-0001267,,FALSE,FALSE,
Los Angeles Family Farms LLC,los-angeles-family-farms-llc,,,cultivator,,,,,CA,,US,,,(818) 621-7584,Morriskatash7@gmail.Com,CCL22-0001465,,FALSE,FALSE,
"Los Angeles Farmers, Inc.",los-angeles-farmers-inc,,,cultivator,,,,,CA,,US,,,(310) 913-0515,Ro@stoneblossomLLC.Com,CCL18-0001160,,FALSE,FALSE,
"Los Angeles Industry, Inc.",los-angeles-industry-inc,BACKPACK BOYZ LA,backpack-boyz-la,other,,,5160 Venice Blvd W,Los Angeles,CA,90019,US,34.044007,-118.298476,(213) 407-4667,Lo_Quan@yahoo.Com,C12-0000060-LIC,,FALSE,FALSE,
Los Angeles Wellness Center,los-angeles-wellness-center,Erba Markets,erba-markets,dispensary,,,12320 W Pico Blvd,Los Angeles,CA,90064,US,34.028202,-118.452292,(310) 207-1900,Lawellness2017@gmail.Com,C10-0000383-LIC,,FALSE,FALSE,
"Los Osos Roots, LLC",los-osos-roots-llc,,,cultivator,,,,,CA,,US,,,(805) 788-8323,Justinnealcarlson@gmail.Com,CCL22-0001766,,FALSE,FALSE,
"Los Osos Roots, LLC",los-osos-roots-llc,,,cultivator,,,,,CA,,US,,,(805) 788-8323,Justinnealcarlson@gmail.Com,CCL22-0001767,,FALSE,FALSE,
"Lost Bridge, LLC",lost-bridge-llc,,,cultivator,,,,,CA,,US,,,(707) 599-3571,Franklintyler1985@gmail.Com,CCL20-0000672,,FALSE,FALSE,
Lost Coast Cannabis LLC,lost-coast-cannabis-llc,,,cultivator,,,,,CA,,US,,,(707) 499-2910,Drose@calcanlicense.Com,CCL18-0002815,,FALSE,FALSE,
Lost Coast Collective Inc,lost-coast-collective-inc,,,cultivator,,,,,CA,,US,,,(707) 296-0234,Tattonrealestate@gmail.Com,CCL18-0003727,,FALSE,FALSE,
Lost Coast Elixirs LLC,lost-coast-elixirs-llc,,,cultivator,,,,,CA,,US,,,(707) 362-0156,Tommy@lostcoastexotics.Com,CCL21-0000216,,FALSE,FALSE,
"Lost Coast Elixirs, LLC",lost-coast-elixirs-llc,,,cultivator,,,,,CA,,US,,,(707) 362-0156,Tommy@lostcoastexotics.Com,CCL18-0002605,,FALSE,FALSE,
"Lost Coast Elixirs, LLC",lost-coast-elixirs-llc,,,cultivator,,,,,CA,,US,,,(707) 362-0156,Tommy@lostcoastexotics.Com,CCL18-0002606,,FALSE,FALSE,
Lost Coast Gas Company LLC,lost-coast-gas-company-llc,,,cultivator,,,,,CA,,US,,,(707) 223-2806,Austinclary27@gmail.Com,CCL23-0000623,,FALSE,FALSE,
"Lost Coast Lady Farms, LLC",lost-coast-lady-farms-llc,,,cultivator,,,,,CA,,US,,,(707) 845-7829,Lostcoastladyfarms@gmail.Com,CCL18-0003217,,FALSE,FALSE,
"Lost Coast Lady Farms, LLC",lost-coast-lady-farms-llc,,,cultivator,,,,,CA,,US,,,(707) 845-7829,Lostcoastladyfarms@gmail.Com,CCL24-0000040,,FALSE,FALSE,
Lost Coast Nursery LLC,lost-coast-nursery-llc,,,cultivator,,,,,CA,,US,,,(707) 223-0692,LostcoastnurseryLLC@gmail.Com,CCL21-0005289,,FALSE,FALSE,
"Lost Creek Farms, LLC",lost-creek-farms-llc,,,cultivator,,,,,CA,,US,,,(707) 845-6308,Marion@lostcreekcannabis.Com,CCL18-0001721,,FALSE,FALSE,
Lost Paradise Organics LLC,lost-paradise-organics-llc,,,cultivator,,,,,CA,,US,,,(707) 499-3117,Lostparadise379@gmail.Com,CCL18-0001666,,FALSE,FALSE,
Lotto Judah LLC [Equity Retailer],lotto-judah-llc-equity-retailer,HYRBA [Equity Retailer],hyrba-equity-retailer,dispensary,,,"4033 Judah St, Unit A",San Francisco,CA,94122,US,37.760278,-122.505418,(415) 729-2106,Info@hyrba.Com,C10-0001331-LIC,,FALSE,FALSE,
Lotus Dispensary LLC,lotus-dispensary-llc,High Road,high-road,dispensary,,,185-24 Horace Harding Expressway,Fresh Meadows,NY,11365,US,40.73999,-73.78849,,,OCM-CAURD-25-000308,,FALSE,FALSE,
Loud Sd Inc.,loud-sd-inc,CANNABIS 21+,cannabis-21,dispensary,,,"10150 Sorrento Valley Rd, 110",San Diego,CA,92121,US,32.888689,-117.208536,(619) 618-8139,Sean_Stpeter@yahoo.Com,C10-0000634-LIC,,FALSE,FALSE,
Loud Sd Inc.,loud-sd-inc,San Diego Recreational Cannabis SDRC,san-diego-recreational-cannabis-sdrc,dispensary,,,"1233 Camino Del Rio South St, Suite 1299",San Diego,CA,92108,US,32.764771,-117.152143,(619) 618-8139,Sean_Stpeter@yahoo.Com,C10-0000323-LIC,,FALSE,FALSE,
"LOUD7, LLC",loud7-llc,,,cultivator,,,,,CA,,US,,,(415) 769-0341,Oscar415ortega@gmail.Com,CCL21-0004597,,FALSE,FALSE,
Loudpack Exotics LLC,loudpack-exotics-llc,Loudpack Exotics,loudpack-exotics,dispensary,,,6606 Kinne Rd,Syracuse,NY,13214,US,43.04289,-76.06373,,,OCM-CAURD-24-000117,,FALSE,FALSE,
Louis Buell,louis-buell,,,cultivator,,,,,CA,,US,,,(530) 515-9752,Louislovinglife@gmail.Com,CCL20-0002078,,FALSE,FALSE,
LOUISVILLE SC LLC,louisville-sc-llc,SOCIAL CANNABIS DISPENSARY,social-cannabis-dispensary,dispensary,,,1413 Hecla Way,Louisville,CO,80027,US,39.98801123,-105.1229282,,,402R-00847,,FALSE,FALSE,
"Love and Light Farms, LLC",love-and-light-farms-llc,,,cultivator,,,,,CA,,US,,,(707) 496-8515,Korad@asis.Com,CCL20-0001815,,FALSE,FALSE,
Love Gem Inc,love-gem-inc,Space Gem,space-gem,other,,,,,CA,,US,,,(707) 845-9733,Spacegemcandy@gmail.Com,DCC-10004686,,FALSE,FALSE,
Love Humboldt LLC,love-humboldt-llc,,,cultivator,,,,,CA,,US,,,(707) 923-5268,Johnneill60@yahoo.Com,CCL18-0002342,,FALSE,FALSE,
Love Humboldt LLC,love-humboldt-llc,,,cultivator,,,,,CA,,US,,,(707) 923-5268,Johnneill60@yahoo.Com,CCL18-0002685,,FALSE,FALSE,
"Love In It, Inc",love-in-it-inc,Sol de Mendocino,sol-de-mendocino,dispensary,,,45110 Main St,Mendocino,CA,95460,US,39.30461177,-123.8014031,(707) 937-3123,Soldemendocino@gmail.Com,C10-0000300-LIC,,FALSE,FALSE,
LoveLeeBudz LLC,loveleebudz-llc,,,cultivator,,,,,CA,,US,,,(530) 268-5621,Kathymarie1964@yahoo.Com,CCL21-0004271,,FALSE,FALSE,
LoveTree Farm,lovetree-farm,,,cultivator,,,,,CA,,US,,,(707) 984-7332,Scarletb@mcn.Org,CCL18-0000452,,FALSE,FALSE,
LOWDEST LLC,lowdest-llc,High Dankery,high-dankery,dispensary,www.lowdest.com,,7815 3rd Ave,Brooklyn,NY,11209,US,40.62885,-74.02869,,,OCM-CAURD-25-000234,,FALSE,FALSE,
Lower Lake Cc Limited Liability Company,lower-lake-cc-limited-liability-company,,,dispensary,,,16189 Main St,Lower Lake,CA,95457,US,38.9102233,-122.61,(707) 349-4179,Lowerlake.Ca.Dispensery@gmail.Com,C10-0001497-LIC,,FALSE,FALSE,
lower lake organics,lower-lake-organics,,,cultivator,,,,,CA,,US,,,(707) 295-8237,Rderum@mchsi.Com,CCL18-0001717,,FALSE,FALSE,
"Lower South Fork Farm, LLC",lower-south-fork-farm-llc,,,cultivator,,,,,CA,,US,,,(831) 296-0699,Lowersouthforkfarm@gmail.Com,CCL24-0000171,,FALSE,FALSE,
"Lp District 11, Inc",lp-district-11-inc,Pabst Labs,pabst-labs,other,,,,,CA,,US,,,(917) 945-1505,Alec@pabstlabs.Com,DCC-10003262,,FALSE,FALSE,
"Lp District 11, Inc.",lp-district-11-inc,Pabst Labs,pabst-labs,other,,,,,CA,,US,,,(917) 945-1505,Alec@pabstlabs.Com,C11-0000393-LIC,,FALSE,FALSE,
Lp Roadrunner Logistics LLC,lp-roadrunner-logistics-llc,,,other,,,,,CA,,US,,,(917) 945-1505,Alec@pabstlabs.Com,C11-0001603-LIC,,FALSE,FALSE,
LPCD LLC,lpcd-llc,THE DAB,dab,other|dispensary,,,4490 West 121st Avenue Suite 8,Broomfield,CO,80020,US,39.91510813,-105.0440312,,,605R-00099|402R-01006,,FALSE,FALSE,
LS BOUTIQUES LLC,ls-boutiques-llc,LUCY SKY CANNABIS BOUTIQUE,lucy-sky-cannabis-boutique,dispensary,,,4444 South Federal Boulevard,Sheridan,CO,80110,US,39.6361163,-105.0253075,,,402R-00715,,FALSE,FALSE,
"Lsb Enterprise, LLC",lsb-enterprise-llc,,,other,,,,,CA,,US,,,(805) 712-3103,Chris@greenvibe.Biz,C11-0000926-LIC,,FALSE,FALSE,
"LSB Enterprise, LLC",lsb-enterprise-llc,,,cultivator,,,,,CA,,US,,,(831) 535-2810,Winston@waveridernursery.Com,CCL18-0002463,,FALSE,FALSE,
"LSB Enterprise, LLC",lsb-enterprise-llc,,,cultivator,,,,,CA,,US,,,(805) 712-3103,Chris@greenvibe.Biz,CCL19-0000712,,FALSE,FALSE,
"LSB Enterprise, LLC",lsb-enterprise-llc,,,cultivator,,,,,CA,,US,,,(805) 712-3103,Chris@greenvibe.Biz,CCL20-0003181,,FALSE,FALSE,
"LSB Enterprise, LLC",lsb-enterprise-llc,,,cultivator,,,,,CA,,US,,,(805) 712-3103,Chris@greenvibe.Biz,CCL21-0003641,,FALSE,FALSE,
"LSB Enterprise, LLC",lsb-enterprise-llc,,,cultivator,,,,,CA,,US,,,(805) 712-3103,Chris@greenvibe.Biz,CCL21-0003642,,FALSE,FALSE,
"LSB Enterprise, LLC",lsb-enterprise-llc,,,cultivator,,,,,CA,,US,,,(805) 712-3103,Chris@greenvibe.Biz,CCL21-0003643,,FALSE,FALSE,
"LSB Enterprise, LLC",lsb-enterprise-llc,,,cultivator,,,,,CA,,US,,,(805) 712-3103,Chris@greenvibe.Biz,CCL21-0003644,,FALSE,FALSE,
"LSB Enterprise, LLC",lsb-enterprise-llc,,,cultivator,,,,,CA,,US,,,(805) 712-3103,Chris@greenvibe.Biz,CCL21-0003645,,FALSE,FALSE,
"LSB Enterprise, LLC",lsb-enterprise-llc,,,cultivator,,,,,CA,,US,,,(805) 712-3103,Chris@greenvibe.Biz,CCL21-0004277,,FALSE,FALSE,
"LSB Enterprise, LLC",lsb-enterprise-llc,,,cultivator,,,,,CA,,US,,,(805) 712-3103,Chris@greenvibe.Biz,CCL23-0000078,,FALSE,FALSE,
"LSB Enterprise, LLC",lsb-enterprise-llc,,,cultivator,,,,,CA,,US,,,(805) 712-3103,Chris@greenvibe.Biz,CCL23-0000079,,FALSE,FALSE,
"LSB Enterprise, LLC",lsb-enterprise-llc,,,cultivator,,,,,CA,,US,,,(805) 712-3103,Chris@waveridernursery.Com,CCL23-0000080,,FALSE,FALSE,
"LSB Enterprise, LLC",lsb-enterprise-llc,,,cultivator,,,,,CA,,US,,,(805) 712-3103,Chris@greenvibe.Biz,CCL23-0000081,,FALSE,FALSE,
"LSB Enterprise, LLC",lsb-enterprise-llc,,,cultivator,,,,,CA,,US,,,(805) 712-3103,Chris@greenvibe.Biz,CCL23-0000082,,FALSE,FALSE,
