License_Number,UBI,Trade_Name,Licensee,Privilege_Status,Privilege_Type,Street,Suite,City,State,ZIP,County,Phone,Expiration_Date,Mailing_Address,SE_Retailer
079350,6033180390010004,SEATTLE CANNABIS COMPANY,,CLOSED (PERMANENT),CANNABIS RETAILER,7262 RAINIER AVE S,,SEATTLE,WA,981183864,KING,2064201042,,,
414780,6033180390010002,SEATTLE CANNABIS COMPANY,,CLOSED (PERMANENT),CANNABIS RETAILER,3230 1ST AVE S STE B,,SEATTLE,WA,981341818,KING,2062945839,,,
414731,6033584890010002,SEATTLE TONICS,,ACTIVE (ISSUED),CANNABIS RETAILER,12059 AURORA AVE N,,SEATTLE,WA,981338249,KING,2063636000,,,
413519,6033523270010002,SEATTLE TREES COLLECTIVE LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,10532 GREENWOOD AVE N,,SEATTLE,WA,981338721,KING,2062574407,,,
421982,6033523270010004,SEATTLE TREES COLLECTIVE LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,12631 HIGHWAY 99 STE B,,EVERETT,WA,982048545,SNOHOMISH,2533208712,,,
434189,6033523270010005,SEATTLE TREES COLLECTIVE LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,2764 1ST AVE S STE 100,,SEATTL426125,WA,981340000,KING,4254451919,,,
422570,6043489080010001,SEAWEED RETAIL,,CLOSED (PERMANENT),CANNABIS RETAILER,21412 HIGHWAY 99 STE A,,EDMONDS,WA,98026,SNOHOMISH,2066697484,,,
413994,6024843170010005,SECRET HERB SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,2 COLUMBIA DR,STE A,KETTLE FALLS,WA,991419461,FERRY,5096844420,,,
413994,6035035010010001,SECRET HERB SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,2 COLUMBIA DR,STE A,KETTLE FALLS,WA,991419461,FERRY,5096845139,,,
413994,6056233230010001,SECRET HERB SHOP,,ACTIVE (ISSUED),CANNABIS RETAILER,2 COLUMBIA DR,STE A,KETTLE FALLS,WA,991419414,FERRY,5096907079,,,
422232,6033066060010004,SEEDZ FAMILY,,CLOSED (PERMANENT),CANNABIS RETAILER,1180 BURLINGTON BLVD,,BURLINGTON,WA,982333333,SKAGIT,4252809482,,,
422233,6033066060010005,SEEDZ FAMILY,,CLOSED (PERMANENT),CANNABIS RETAILER,14702 HWY 99 STE B,,LYNNWOOD,WA,980875522,SNOHOMISH,4252809482,,,
430373,6033066060010007,SEEDZ FAMILY,,CLOSED (PERMANENT),CANNABIS RETAILER,16300 MOTOR PL STE A,,LYNNWOOD,WA,980876516,SNOHOMISH,4252809482,,,
421282,6033520160010002,SENSISOLUTIONS,,CLOSED (PERMANENT),CANNABIS RETAILER,3131 STATE ROUTE 903,,CLE ELUM,WA,989229602,KITTITAS,2532262135,,,
429502,6042287520010002,SHAWN KEMP'S CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,3035 1ST AVE STE B,,SEATTLE,WA,981211010,KING,2063450009,,,
434189,6049121510010001,SHAWN KEMP'S CANNABIS SODO,,ACTIVE (ISSUED),CANNABIS RETAILER,2764 1ST AVE S STE 100,,SEATTLE,WA,98134,KING,3607181273,,,
415183,6051527880010001,SHELTON CANNABIS CO,,ACTIVE (ISSUED),CANNABIS RETAILER,1428 OLYMPIC HWY S UNIT 1,,SHELTON,WA,985843266,MASON,4044063054,,,
415183,6036006490010003,SIMPLY CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,1428 OLYMPIC HWY S UNIT 1,,SHELTON,WA,985843266,MASON,3604636073,,,
425605,6036006490010002,SIMPLY CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,208 E PINE ST,,SHELTON,WA,985841418,MASON,3604636073,,,
414223,6036006740010004,SKY HIGH POT SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,1403 E 1ST STREET,,PORT ANGELES,WA,983624607,CLALLAM,2063357713,,,
414749,6036006740010003,SKY HIGH POT SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,6167 PORTAL WAY,,FERNDALE,WA,982489363,WHATCOM,2063357713,,,
422710,6036006740010002,SKY HIGH POT SHOP,,CLOSED (PERMANENT),CANNABIS RETAILER,1438 W HWY 101,,PORT ANGELES,WA,983639455,CLALLAM,2534051918,,,
414508,6034102670010003,SLOW BURN,,ACTIVE (ISSUED),CANNABIS RETAILER,1300 N 40TH ST STE 111,,YAKIMA,WA,98908,YAKIMA,5099610810,,,
414508,6041671280010001,SLOW BURN,,CLOSED (PERMANENT),CANNABIS RETAILER,1300 N 40TH ST STE 111,,YAKIMA,WA,989080000,YAKIMA,5099526087,,,
414101,6033547170010003,SMOKANE,,CLOSED (PERMANENT),CANNABIS RETAILER,17 N RALPH ST STE 102,,SPOKANE,WA,992024826,SPOKANE,2069100199,,,
425362,6033547170010004,SMOKANE,,ACTIVE (ISSUED),CANNABIS RETAILER,3801 E SPRAGUE AVE,,SPOKANE,WA,992020000,SPOKANE,2069100199,,,
422139,6040518810010001,SMOKING CROW,,CLOSED (PERMANENT),CANNABIS RETAILER,4264 PACIFIC HWY,,BELLINGHAM,WA,982269042,WHATCOM,3603068007,,,
437560,6040518810010002,SMOKING CROW,,ACTIVE (ISSUED),CANNABIS RETAILER,2010 MOORE ST,SMP - 2,BELLINGHAM,WA,98229,WHATCOM,3609220709,,,
422390,6033488710000000,SMP RETAIL LLC (TITLE OWNER ONLY),,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,EVERETT,WA,982036103,SNOHOMISH,4254710283,,,
422390,6033488710000000,SMP RETAIL LLC (TITLE OWNER ONLY),,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,EVERETT,WA,982036103,SNOHOMISH,4254710283,,,
413762,6033558930010001,SMUGGLER BROTHERS,,ACTIVE (ISSUED),CANNABIS RETAILER,1912 STATE ROUTE 20,,SEDRO WOOLLEY,WA,982840000,SKAGIT,3606473437,,,
431271,6057620320010001,SOLSTER VENTURES LLC,,ACTIVE (ISSUED),CANNABIS RETAILER,11400 MUKILTEO SPEEDWAY #102,,MUKILTEO,WA,98275,SNOHOMISH,2069308577,,,
417949,6048306160010002,SOUTH SEATTLE RETAIL HOLDINGS LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,14300 SE PETROVITSKY RD STE C,,RENTON,WA,980588955,KING,2062401308,,,
086823,6033568390010006,SPARKET,,ACTIVE (ISSUED),CANNABIS RETAILER,1215 E FRONT ST,,PORT ANGELES,WA,983624309,CLALLAM,3604604902,,,
414223,6033568390010001,SPARKET,,CLOSED (PERMANENT),CANNABIS RETAILER,1403 E 1ST ST,,PORT ANGELES,WA,983624607,CLALLAM,9286997657,,,
420941,6020010520010004,SPOCANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,120 E MISSION AVE,,SPOKANE,WA,992021817,SPOKANE,5099983405,,,
413347,6033507120010002,SPOKANE GREEN LEAF,,CLOSED (PERMANENT),CANNABIS RETAILER,9107 N COUNTRY HOMES BLVD STEB,,SPOKANE,WA,992182071,SPOKANE,5099193467,,,
422146,6033507120010003,SPOKANE GREEN LEAF,,ACTIVE (ISSUED),CANNABIS RETAILER,9107 N COUNTRY HOMES BLVD #13,STE 13,SPOKANE,WA,99218,SPOKANE,5099193467,,,
422612,6043510130010001,STANK TOWN BUDZ,,CLOSED (PERMANENT),CANNABIS RETAILER,5463 GUIDE MERIDIAN RD,,BELLINGHAM,WA,982269771,WHATCOM,5092094569,,,
421695,6034471240010003,STAR 21,,CLOSED (PERMANENT),CANNABIS RETAILER,11042 1ST AVENUE S,,SEATTLE,WA,981681402,KING,2533025792,,,
421695,6042293370010001,STAR 21,,CLOSED (PERMANENT),CANNABIS RETAILER,11042 1ST AVENUE S,,SEATTLE,WA,981681402,KING,2065357791,,,
415652,6033488710010012,STAR BUDS,,CLOSED (PERMANENT),CANNABIS RETAILER,13513 NE 126TH PL SUITE C,,KIRKLAND,WA,980348725,KING,4254710283,,,
436867,6050144320010002,STAR BUDS,,ACTIVE (ISSUED),CANNABIS RETAILER,522 QUEEN ANNE AVE N,,SEATTLE,WA,98109,KING,4257376969,,,
422010,6034471240010004,STAR OUTLET,,CLOSED (PERMANENT),CANNABIS RETAILER,7157 GUIDE MERIDIAN RD #3,#3,LYNDEN,WA,982649213,WHATCOM,2135009924,,,
422010,6044360960010001,STAR OUTLET,,CLOSED (PERMANENT),CANNABIS RETAILER,7157 GUIDE MERIDIAN RD #3,#3,LYNDEN,WA,982649213,WHATCOM,4255244840,,,
422010,6053978180010002,STAR OUTLET,,ACTIVE (ISSUED),CANNABIS RETAILER,7157 GUIDE MERIDIAN RD #3,#3,LYNDEN,WA,982649213,WHATCOM,3608686493,,,
422390,6033488190010006,STARBUDS,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,EVERETT,WA,982036103,SNOHOMISH,4258793191,,,
422390,6033488190010006,STARBUDS,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,EVERETT,WA,982036103,SNOHOMISH,4258793191,,,
429453,6040339750010002,STARBUDS,,ACTIVE (ISSUED),CANNABIS RETAILER,145 SAMISH WAY,,BELLINGHAM,WA,98225,WHATCOM,2062255555,,,
434135,6033488710010015,STARBUDS,,CLOSED (PERMANENT),CANNABIS RETAILER,13400 124TH ST,,KIRKLAND,WA,980349345,KING,4254710283,,,
436428,6033488710010017,STARBUDS,,CLOSED (PERMANENT),CANNABIS RETAILER,11516 124TH AVE NE,,KIRKLAND,WA,980334643,KING,4254710283,,,
420336,6024490320010004,STARBUDS LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,11834 NE 90TH ST,,KIRKLAND,WA,980335814,KING,4252693242,,,
413596,6034083570010001,STATION 420,,CLOSED (PERMANENT),CANNABIS RETAILER,4007 MAIN ST,,UNION GAP,WA,989032040,YAKIMA,5094203430,,,
414250,6034083570010002,STATION 420,,CLOSED (PERMANENT),CANNABIS RETAILER,4315 MAIN ST STE A,,UNION GAP,WA,989032115,YAKIMA,5098335800,,,
426284,6034083570010004,STATION 420,,CLOSED (PERMANENT),CANNABIS RETAILER,2704 MAIN ST,,UNION GAP,WA,989031754,YAKIMA,5094524200,,,
413836,6033444280010003,STICKY'S,,CLOSED (PERMANENT),CANNABIS RETAILER,7831 NE HIGHWAY 99,,VANCOUVER,WA,986658836,CLARK,5099521602,,,
421326,6033444280010004,STICKY'S,,ACTIVE (ISSUED),CANNABIS RETAILER,9411 NE HIGHWAY 99 STE 4,,VANCOUVER,WA,98665,CLARK,5099521602,,,
430373,6046321110010001,SUN LEAF CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,16300 MOTOR PL STE A,,LYNNWOOD,WA,980876516,SNOHOMISH,7138760850,,,
434220,6046321110010002,SUNLEAF CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,16300 MOTOR PL STE 201A,,LYNNWOOD,WA,98087,SNOHOMISH,7133677877,,,
426677,6042530810010001,Sunsets Cannabis,,ACTIVE (ISSUED),CANNABIS RETAILER,1065 SE STATE ROUTE 3,,SHELTON,WA,98584,MASON,4044063054,,,
413847,6033557960010002,SWEET GREENS NORTHWEST,,CLOSED (PERMANENT),CANNABIS RETAILER,19943 OLD HWY 99 SW,,ROCHESTER,WA,985798689,THURSTON,3608587630,,,
413503,6033504570010001,SWEET JANE,,CLOSED (PERMANENT),CANNABIS RETAILER,5815 112TH ST E,,PUYALLUP,WA,983730000,PIERCE,2063341780,,,
423829,6033504570010004,SWEET JANE,,ACTIVE (ISSUED),CANNABIS RETAILER,9705 STATE ROUTE 302 NW # B,,GIG HARBOR,WA,98329,PIERCE,2532457831,,,
422298,6044144210010001,SWEET LEAF 3,,CLOSED (PERMANENT),CANNABIS RETAILER,24090 NE STATE ROUTE 3 STE I,,BELFAIR,WA,985289665,MASON,3602751181,,,
415523,6033591150010002,SWEET LEAF CANNABIS CO,,ACTIVE (ISSUED),CANNABIS RETAILER,100 OLD HILL RD,,ABERDEEN,WA,985207300,GRAYS HARBOR,3605325758,,,
413385,6035798560010003,SWEET RELEAF,,ACTIVE (ISSUED),CANNABIS RETAILER,14637 STATE ROUTE 20,,MOUNT VERNON,WA,982737276,SKAGIT,2069621025,,,
422336,6035881820010001,SWEET RELIEF CANNABIS EXPRESS,,CLOSED (PERMANENT),CANNABIS RETAILER,1009 E YAKIMA AVE,,YAKIMA,WA,989012558,YAKIMA,3609096327,,,
422460,6035784900010003,SWEET RELIEF CANNABIS EXPRESS,,CLOSED (PERMANENT),CANNABIS RETAILER,"2947 E HWY 101  STE A, B",SUITE A AND B,PORT ANGELES,WA,983629059,CLALLAM,3609096327,,,
414002,6034682750010001,T BROTHERS BUD LODGE,,ACTIVE (ISSUED),CANNABIS RETAILER,5740 RUDDELL RD SE STE C,,LACEY,WA,985030000,THURSTON,3607917139,,,
415198,6034419900010001,T.H.C.SUPERMARKET,,CLOSED (PERMANENT),CANNABIS RETAILER,23221 EDMONDS WAY STE A,STE A,EDMONDS,WA,980260000,SNOHOMISH,4259675800,,,
421506,6035188950010002,TACOMA HOUSE OF CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,2502 S 12TH ST,,TACOMA,WA,984052710,PIERCE,3607853843,,,
424473,6035188950010005,TACOMA HOUSE OF CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,2632 S 38TH ST STE A,,TACOMA,WA,984097304,PIERCE,2532413261,,,
414663,6040588840010001,TEAM CREME,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,VANCOUVER,WA,986611246,CLARK,5093276833,,,
414663,6040588840010001,TEAM CREME,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,VANCOUVER,WA,986611246,CLARK,5093276833,,,
421878,6042834300010001,TEAM STEVENS LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,3941 COLVILLE RD,,LOON LAKE,WA,991480000,STEVENS,3604700262,,,
415484,6043704230010002,TENINO CANNABIS BOUTIQUE,,ACTIVE (ISSUED),CANNABIS RETAILER,449 WICHMAN ST S STE A,,TENINO,WA,985899376,THURSTON,6468751439,,,
426632,6041342990010002,TERP CANNABIS,,ACTIVE (ISSUED),CANNABIS RETAILER,6063B HIGHWAY 291,,NINE MILE FALLS,WA,99026,STEVENS,5097106899,,,
420894,6035539380010001,THC CONNECTION,,CLOSED (PERMANENT),CANNABIS RETAILER,11325 HIGHWAY 99,,EVERETT,WA,982044816,SNOHOMISH,2083403970,,,
421335,6035538060010002,THC OF LACEY,,CLOSED (PERMANENT),CANNABIS RETAILER,6725 MARTIN WAY E,,OLYMPIA,WA,985165541,THURSTON,3605616364,,,
421335,6040474400010002,THC OF LACEY,,CLOSED (PERMANENT),CANNABIS RETAILER,6725 MARTIN WAY E,,OLYMPIA,WA,985165541,THURSTON,3605397291,,,
368015,6040474400010003,THC OF OLYMPIA,,CLOSED (PERMANENT),CANNABIS RETAILER,5628 OLD HWY 410 SW STE A,STE A,OLYMPIA,WA,985129422,THURSTON,3605616364,,,
421069,6035538060010001,THC OF OLYMPIA,,CLOSED (PERMANENT),CANNABIS RETAILER,3203 MARTIN WAY E  STE D,,OLYMPIA,WA,985064951,THURSTON,3605616364,,,
421069,6040474400010001,THC OF OLYMPIA,,CLOSED (PERMANENT),CANNABIS RETAILER,3203 MARTIN WAY E STE D,,OLYMPIA,WA,985064951,THURSTON,3605397291,,,
421069,6043505340010001,THC OF OLYMPIA,,ACTIVE (ISSUED),CANNABIS RETAILER,3203 MARTIN WAY E STE D,,OLYMPIA,WA,98506,THURSTON,3605281719,,,
421786,6035340690010001,THE 420 GRASS STATION,,CLOSED (PERMANENT),CANNABIS RETAILER,12129 COUNTRYVIEW CT SW STE D,,OLYMPIA,WA,985121086,THURSTON,3604026368,,,
421786,6035340690010001,THE 420 GRASS STATION,,CLOSED (PERMANENT),CANNABIS RETAILER,6131 CAPITOL BLVD S SUITE B,,TUMWATER,WA,985015270,THURSTON,3604026368,,,
415645,6032552340010002,THE BACK PORCH,,CLOSED (PERMANENT),CANNABIS RETAILER,907 N WENATCHEE AVENUE STE B,,WENATCHEE,WA,985011572,CHELAN,5096699160,,,
415645,6043223900010001,THE BACK PORCH,,CLOSED (PERMANENT),CANNABIS RETAILER,907 N WENATCHEE AVENUE STE B,,WENATCHEE,WA,988011572,CHELAN,5098881536,,,
413426,6034131030010002,THE BAKE SHOP,,ACTIVE (ISSUED),CANNABIS RETAILER,19705 N GRIFFIN RD,,PROSSER,WA,993507282,BENTON,5097782512,,,
413596,6043105400010001,THE BAKE SHOP,,ACTIVE (ISSUED),CANNABIS RETAILER,4007 MAIN ST,,UNION GAP,WA,98903,YAKIMA,5093149941,,,
424877,6044903740010002,THE BAKE SHOP,,ACTIVE (ISSUED),CANNABIS RETAILER,216 ROYAL ANNE DR SW,,GEORGE,WA,988486000,GRANT,5093795662,,,
414456,6036161120010004,THE BAKEREE,,CLOSED (PERMANENT),CANNABIS RETAILER,10326 AURORA AVE N,,SEATTLE,WA,981339228,KING,2066969764,,,
414787,6035582520010002,THE BAKEREE,,CLOSED (PERMANENT),CANNABIS RETAILER,8600 LAKE CITY WAY NE,,SEATTLE,WA,981153260,KING,2066969765,,,
421261,6035582520010001,THE BAKEREE,,ACTIVE (ISSUED),CANNABIS RETAILER,74 S LUCILE ST  STE 102,STE 102,SEATTLE,WA,98134,KING,2066590574,,,
433373,6036161120010006,THE BAKEREE,,ACTIVE (ISSUED),CANNABIS RETAILER,222 WALL ST,,SEATTLE,WA,98121,KING,2064014656,,,
422205,6035518250010005,THE BIG BUD MART,,CLOSED (PERMANENT),CANNABIS RETAILER,6326 MARTIN WAY E SUITE 207,,LACEY,WA,985165561,THURSTON,2063900295,,,
353993,6033479560010006,THE BLACK MARKET,,CLOSED (PERMANENT),CANNABIS RETAILER,428 10TH ST,,HOQUIAM,WA,985500000,GRAYS HARBOR,2535721500,,,
413897,6033591250010001,THE CANNABIS CORNER,,CLOSED (PERMANENT),CANNABIS RETAILER,420 EVERGREEN DR N,,NORTH BONNEVILLE,WA,986394619,SKAMANIA,9715701621,,,
422663,6035985560010001,THE EVERGREEN MARKET - REDMOND,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,BELLEVUE,WA,980050000,KING,4256812093,,,
422663,6035985560010001,THE EVERGREEN MARKET - REDMOND,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,BELLEVUE,WA,980050000,KING,4256812093,,,
400772,6035877310010001,THE FIRE HOUSE,,ACTIVE (ISSUED),CANNABIS RETAILER,1714 CANYON RD,,ELLENSBURG,WA,989269739,KITTITAS,3607910112,,,
422328,6033555980010003,THE FORBIDDEN FLOWER,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,993362677,BENTON,2062350635,,,
422328,6033555980010003,THE FORBIDDEN FLOWER,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,993362677,BENTON,2062350635,,,
414130,6033367320010005,THE GALLERY - GIG HARBOR,,CLOSED (PERMANENT),CANNABIS RETAILER,21802 MOUNTAIN HIGHWAY E STE 2,,SPANAWAY,WA,983877543,PIERCE,2536044360,,,
436145,6033367320010008,THE GALLERY - GIG HARBOR,,ACTIVE (ISSUED),CANNABIS RETAILER,14122 92ND AVE NW STE 2,,GIG HARBOR,WA,98329,PIERCE,2536044360,,,
414130,6033548700010001,THE GALLERY - SOUTH HILL,,CLOSED (PERMANENT),CANNABIS RETAILER,21802 MOUNTAIN HIGHWAY E STE 2,,SPANAWAY,WA,983870000,PIERCE,2536044360,,,
413813,6033367320010006,THE GALLERY CANYON,,ACTIVE (ISSUED),CANNABIS RETAILER,11821 CANYON RD E,,PUYALLUP,WA,98373,PIERCE,2536044360,,,
413813,6033548610010001,THE GALLERY CANYON,,CLOSED (PERMANENT),CANNABIS RETAILER,11821 CANYON RD E,,PUYALLUP,WA,983734453,PIERCE,2536044360,,,
413812,6033367320010007,THE GALLERY FIFE,,ACTIVE (ISSUED),CANNABIS RETAILER,5303 PACIFIC HWY E,,FIFE,WA,98424,PIERCE,2536044360,,,
413812,6033548590010001,THE GALLERY FIFE,,CLOSED (PERMANENT),CANNABIS RETAILER,5303 PACIFIC HWY E,,FIFE,WA,984242601,PIERCE,2536044360,,,
413258,6033367320010001,THE GALLERY PARKLAND,,ACTIVE (ISSUED),CANNABIS RETAILER,13005 PACIFIC AVE S,,TACOMA,WA,98444,PIERCE,2536044360,,,
413420,6033367320010002,THE GALLERY SPANAWAY,,ACTIVE (ISSUED),CANNABIS RETAILER,21802 MOUNTAIN HWY E  STE 1,,SPANAWAY,WA,98387,PIERCE,2536044360,,,
413564,6034023580010001,THE GRASS IS ALWAYS GREENER,,CLOSED (PERMANENT),CANNABIS RETAILER,7505 W LAKE SAMMAMISH PKY NE B,NE SUITE B,REDMOND,WA,980524302,KING,2064094398,,,
430424,6034023580010002,THE GRASS IS ALWAYS GREENER,,CLOSED (PERMANENT),CANNABIS RETAILER,15935 REDMOND WAY,,REDMOND,WA,980523836,KING,2064094398,,,
422658,6035551830010006,THE GRASS STATION,,CLOSED (PERMANENT),CANNABIS RETAILER,103 W GALBREATH WAY STE B,,RITZVILLE,WA,991690000,ADAMS,5094998462,,,
423092,6035551830010004,THE GRASS STATION,,CLOSED (PERMANENT),CANNABIS RETAILER,403 FRONTAGE RD,,GEORGE,WA,988480000,GRANT,5093158459,,,
424877,6035551830010007,THE GRASS STATION,,CLOSED (PERMANENT),CANNABIS RETAILER,216 ROYAL ANNE DR SW,,GEORGE,WA,988480000,GRANT,5094998462,,,
421707,6032207220010001,THE GRASSHOPPER CANNABIS DEPOT,,CLOSED (PERMANENT),CANNABIS RETAILER,1401 IOWA ST,,BELLINGHAM,WA,982294763,WHATCOM,2062097254,,,
422037,6032207220010002,THE GRASSHOPPER CANNABIS DEPOT,,CLOSED (PERMANENT),CANNABIS RETAILER,20291 SR 20 UNIT 2,,BURLINGTON,WA,941409316,SKAGIT,2062097254,,,
422166,6032207220010003,THE GRASSHOPPER CANNABIS DEPOT,,CLOSED (PERMANENT),CANNABIS RETAILER,20291 STATE ROUTE 20 UNIT C,,BURLINGTON,WA,982238727,SKAGIT,2062097254,,,
415410,6034196260010001,THE GREEN DOOR,,CLOSED (PERMANENT),CANNABIS RETAILER,28120 HWY 410 E UNIT A8,,BUCKLEY,WA,983218482,PIERCE,2532248299,,,
434938,6034196260010002,THE GREEN DOOR,,ACTIVE (ISSUED),CANNABIS RETAILER,27815 STATE ROUTE 410 E,,BUCKLEY,WA,98321,PIERCE,2532248299,,,
413357,6031793430010002,THE GREEN DOOR SEATTLE,,CLOSED (PERMANENT),CANNABIS RETAILER,708 RAINIER AVE S  #108/109,,SEATTLE,WA,981442814,KING,2066187133,,,
414425,6031793430010003,THE GREEN DOOR SEATTLE,,ACTIVE (ISSUED),CANNABIS RETAILER,828 RAINIER AVE S,,SEATTLE,WA,981442838,KING,2065510403,,,
412490,6033490250010001,THE GREEN NUGGET,,CLOSED (PERMANENT),CANNABIS RETAILER,1919 E FRANCIS AVE SUITE B,,SPOKANE,WA,992082747,SPOKANE,5093092130,,,
414995,6048436570010001,THE GREEN NUGGET,,ACTIVE (ISSUED),CANNABIS RETAILER,1340 SE BISHOP BLVD STE A,,PULLMAN,WA,991636409,WHITMAN,5098280213,,,
420497,6048436570010002,The Green Nugget,,ACTIVE (ISSUED),CANNABIS RETAILER,11414 N NEWPORT HWY,,SPOKANE,WA,99218,SPOKANE,5098280213,,,
427121,6033490250010008,THE GREEN NUGGET,,ACTIVE (ISSUED),CANNABIS RETAILER,322 E FRANCIS AVE STE A,,SPOKANE,WA,992081086,SPOKANE,5093092130,,,
413603,6034431900010001,THE GREEN RECREATIONAL CANNABIS,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,KENT,WA,980322718,KING,2065793661,,,
413603,6034431900010001,THE GREEN RECREATIONAL CANNABIS,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,KENT,WA,980322718,KING,2065793661,,,
086054,6033463060010002,THE GREEN SEED,,ACTIVE (ISSUED),CANNABIS RETAILER,412 S INTERLAKE RD,,MOSES LAKE,WA,988372908,GRANT,5098552271,,,
412495,6033463060010001,THE GREEN SEED,,CLOSED (PERMANENT),CANNABIS RETAILER,8420 ASPI BLVD STE 3,,MOSES LAKE,WA,988373601,GRANT,5098552271,,,
414958,6033586820010001,THE GREEN SHELF,,ACTIVE (ISSUED),CANNABIS RETAILER,400 S. MAIN STREET,UNIT #1,ELLENSBURG,WA,989263689,KITTITAS,2065560305,,,
423272,6015022330010005,THE GREEN TIKI CANNABIS COMPANY,,CLOSED (PERMANENT),CANNABIS RETAILER,7621 27TH ST W,,UNIVERSITY PLACE,WA,984664107,PIERCE,3607106475,,,
430622,6033583120010013,THE GREENHOUSE,,ACTIVE (ISSUED),CANNABIS RETAILER,355 RAINIER AVE N UNIT D,,RENTON,WA,980575321,KING,7328016300,,,
420407,6033583120010004,THE GREENHOUSE GROUP LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,RETAIL TITLE CERTIFICATE,,RENTON,WA,980575321,KING,2063952036,,,
420407,6033583120010004,THE GREENHOUSE GROUP LLC,,FORMER TITLE CERTIFICATE,RETAIL CERTIFICATE HOLDER,RETAIL TITLE CERTIFICATE,,RENTON,WA,980575321,KING,2063952036,,,
420633,6033583120010006,THE GREENHOUSE GROUP LLC,,CLOSED (PERMANENT),CANNABIS RETAILER,355 RAINIER AVE N STE B,,RENTON,WA,980575321,KING,2063952036,,,
413481,6033395640010004,THE HAPPY CROP SHOPPE,,ACTIVE (ISSUED),CANNABIS RETAILER,50 ROCK ISLAND RD,,EAST WENATCHEE,WA,98802,DOUGLAS,5098882454,,,
413600,6033395640010003,THE HAPPY CROP SHOPPE,,ACTIVE (ISSUED),CANNABIS RETAILER,5736 VALE RD,,CASHMERE,WA,98815,CHELAN,5098882454,,,
420934,6034229530010001,THE HAPPY CROP SHOPPE,,ACTIVE (ISSUED),CANNABIS RETAILER,1210 N WENATCHEE AVE STE J,SMP - 2,WENATCHEE,WA,98801,CHELAN,5096696835,,,
414829,6032036520010001,THE HEALING LEAF GARDEN COLLECTIVE,,CLOSED (PERMANENT),CANNABIS RETAILER,9626 32ND ST SE,,LAKE STEVENS,WA,982050000,SNOHOMISH,4252488559,,,
415484,6033274470010002,THE HERBAL CENTER,,CLOSED (PERMANENT),CANNABIS RETAILER,449 WICHMAN ST S STE A,,TENINO,WA,985899376,THURSTON,3608274217,,,
414446,6033260490010002,THE HERBAL GARDENS,,CLOSED (PERMANENT),CANNABIS RETAILER,824 S 28TH ST,,TACOMA,WA,984098105,PIERCE,2532725265,,,
414446,6033260490010002,THE HERBAL GARDENS,,CLOSED (PERMANENT),CANNABIS RETAILER,824 S 28TH ST STE A,,TACOMA,WA,984098105,PIERCE,2532725265,,,
414962,6033588470010001,THE HERBAL GARDENS,,CLOSED (PERMANENT),CANNABIS RETAILER,1105 RIVER ROAD,,PUYALLUP,WA,983710000,PIERCE,2533530740,,,
423634,6033260490010004,THE HERBAL GARDENS,,ACTIVE (ISSUED),CANNABIS RETAILER,4803 CENTER STREET STE A,,TACOMA,WA,98409,PIERCE,2532725265,,,
