name,dba,slug,dba_slug,type,url,is_bad_url,street_address,city,state,zip_code,country,lat,lng,phone,email,license_state
Mecca Hospitality Group LLC [Equity Retailer],,mecca-hospitality-group-llc-equity-retailer,,dispensary,,,"6609 Santa Monica Blvd, Suite A",Los Angeles,CA,90038,US,34.091132,-118.333513,(323) 496-9041,Noellefrontz@gmail.Com,C10-0001310-LIC
Med Leaf,,med-leaf,,other,,,201 Philadelphia Ave,Egg Harbor City,NJ,08215,US,39.53021495,-74.64604359,,,
Med+Leaf,,medleaf,,other,,,301 W Main ST,Hartford,MI,49057,US,42.20671569,-86.1710203,,,PC-000350
"MED+LEAF, LLC",,medleaf-llc,,dispensary,,,301 W Main ST,Hartford,MI,49057,US,42.20671569,-86.1710203,,,AU-R-000262
MEDELA POWER,,medela-power,,other,,,,,CA,,US,,,(312) 607-1738,Medelapower@gmail.Com,C12-0000574-LIC
MEDIBLES INC,TRICHOME HEALTH CONSULTANTS INC,medibles-inc,trichome-health-consultants-inc,other,,,2119 West Colorado Avenue,Colorado Springs,CO,80904,US,38.84368647,-104.8570355,,,404-00099
MEDIBLES INC,TRICHOME HEALTH CONSULTANTS INC,medibles-inc,trichome-health-consultants-inc,dispensary,,,2119 West Colorado Avenue,Colorado Springs,CO,80904,US,38.84368647,-104.8570355,,,404R-00575
MEDICAL CANNABIS CULTIVATION,Amaranth Farms,medical-cannabis-cultivation,amaranth-farms,other,,,,,CA,,US,,,(707) 986-4002,Amaranthfarms@gmail.Com,C13-0000017-LIC
MEDICAL CAREGIVERS COMPANY,,medical-caregivers-company,,other,,,,,CA,,US,,,(323) 576-2153,Ashtounian81@yahoo.Com,C11-0000303-LIC
"Medical Caregivers Company, Inc.",,medical-caregivers-company-inc,,other,,,,,CA,,US,,,(323) 576-2153,Ashtounian81@yahoo.Com,DCC-10004040
Medical Marijuana Caregivers Association,Medical Marijuana Caregivers Association Of El Dorado County,medical-marijuana-caregivers-association,medical-marijuana-caregivers-association-of-el-dorado-county,dispensary,,,"3031 Alhambra Dr, Suite 102",Cameron Park,CA,95682,US,38.687239,-120.989332,(530) 677-5362,Shuz4ind@yahoo.Com,C10-0000588-LIC
MEDICALLY CORRECT,MEDICALLY CORRECT LLC,medically-correct,medically-correct-llc,dispensary,,,1308 South Jason Street,Denver,CO,80223,US,39.69292928,-104.9991098,,,404R-00012
"Medicine From Earth, Inc.",,medicine-from-earth-inc,,other,,,,,CA,,US,,,(916) 956-4787,Ezelrcoilton@gmail.Com,C13-0000172-LIC
Medicine Hat Inc,,medicine-hat-inc,,dispensary,,,9238 W Lake City RD,Houghton Lake,MI,48629,US,44.33591187,-84.79810892,,,AU-R-001192
MEDICINE MAN,FUTUREVISION LTD,medicine-man,futurevision-ltd,dispensary,,,1901 South Havana Street,Aurora,CO,80014,US,39.6811022,-104.8660214,,,402R-00296
MEDICINE MAN,FUTUREVISION LTD,medicine-man,futurevision-ltd,cultivator,,,4750 North Nome Street,Denver,CO,80239,US,39.78337762,-104.852567,,,403-00131
MEDICINE MAN,FUTUREVISION LTD,medicine-man,futurevision-ltd,cultivator|dispensary,,,4750 North Nome Street,Denver,CO,80239,US,39.78337762,-104.852567,,,403R-00040
MEDICINE MAN,FUTUREVISION LTD,medicine-man,futurevision-ltd,dispensary,,,4750 North Nome Street,Denver,CO,80239,US,39.78337762,-104.852567,,,402-00088
MEDICINE MAN,FUTUREVISION LTD,medicine-man,futurevision-ltd,dispensary,,,4750 North Nome Street,Denver,CO,80239,US,39.78337762,-104.852567,,,402R-00034
MEDICINE MAN,COLUMBIA CARE CO INC,medicine-man,columbia-care-co-inc,dispensary,,,130 West 84th Avenue,Thornton,CO,80260,US,39.84888091,-104.9902123,,,402R-00640
MEDICINE MAN,COLUMBIA CARE CO INC,medicine-man,columbia-care-co-inc,dispensary,,,500 East Rogers Road,Longmont,CO,80501,US,40.16111462,-105.0819959,,,402R-00724
MEDITHRIVE,"Medithrive, Inc.",medithrive,medithrive-inc,dispensary,,,1933 Mission St,San Francisco,CA,94103,US,37.766173,-122.419599,(415) 760-2264,Mbreyburg@gmail.Com,C10-0000490-LIC
Medizen,VWC HOLDINGS,medizen,vwc-holdings,dispensary,,,4069 NE MARTIN LUTHER KING JR BLVD STE A,,OR,,US,45.5530722,-122.6620222,,,050-14145
Medleaf,,medleaf,,other,,,"9520 Marlboro Pike, Unit 103 & 104",Upper Marlboro,MD,20772,US,38.8169443,-76.8413065,,,
MedLeaf,Ml Costa Mesa LLC,medleaf,ml-costa-mesa-llc,dispensary,,,2285 Newport Blvd,Costa Mesa,CA,92627,US,33.654354,-117.907117,(949) 683-0310,George@shopmedleaf.Com,C10-0001097-LIC
Medleaf,"Medleaf, LLC",medleaf,medleaf-llc,other,,,,,CA,,US,,,(949) 683-0310,George@shopmedleaf.Com,C12-0000589-LIC
MedMen DTLA,Advanced Patients' Collective,medmen-dtla,advanced-patients-collective,dispensary,,,735 Broadway Ave S,Los Angeles,CA,90014,US,33.7381534,-118.3086819,(323) 593-5110,Compliance@medmen.Com,C10-0000499-LIC
MedMen LAX,Nature's Cure Inc.,medmen-lax,natures-cure-inc,dispensary,,,"8740 Sepulveda Blvd S, 105",Los Angeles,CA,90045,US,33.957666,-118.395756,(323) 593-5110,Compliance@medmen.Com,C10-0000498-LIC
MedMen WeHo,Farmacy Collective,medmen-weho,farmacy-collective,dispensary,,,8208 Santa Monica Blvd,West Hollywood,CA,90046,US,34.090531,-118.367303,(323) 593-5110,Compliance@medmen.Com,C10-0000421-LIC
Meds Cafe,,meds-cafe,,dispensary,,,1965 W Main Street,Lowell,MI,49331,US,42.93129538,-85.35968799,,,AU-R-000200
Meds Cafe,,meds-cafe,,dispensary,,,70 Arthur ST,Manistee,MI,49660,US,44.25687625,-86.31802618,,,AU-R-000530
Meds Cafe,,meds-cafe,,dispensary,,,427 W Campbell ST,Alpena,MI,49707,US,45.05900378,-83.45062771,,,AU-R-000741
MEDS CAFE,,meds-cafe,,dispensary,,,100 N Main ST,Cheboygan,MI,49721,US,45.6430758,-84.47824728,,,AU-R-001024
Meds Cafe,,meds-cafe,,other,,,100 N Main ST,Cheboygan,MI,49721,US,45.6430758,-84.47824728,,,PC-000861
Meds Cafe,,meds-cafe,,dispensary,,,115 S Wisconsin AVE,Gaylord,MI,49735,US,45.02707515,-84.68236349,,,AU-R-001275
Meds Cafe,,meds-cafe,,dispensary,,,2352 S US 23,Rogers City,MI,49779,US,45.3754969,-83.7956006,,,AU-R-000141
Meds Cafe,,meds-cafe,,other,,,2352 S US 23,Rogers City,MI,49779,US,45.3754969,-83.7956006,,,PC-000238
Medusa Farms,Verde Dispensary Inc,medusa-farms,verde-dispensary-inc,other,,,3490 N Bank St,Kingman,AZ,86409,US,35.22344128,-114.0114048,(928) 421-0020,,00000063ESQI60809124
Megan's Organic Market,Mom Go LLC,megans-organic-market,mom-go-llc,dispensary,,,5999 Hollister Ave,Goleta,CA,93117,US,34.435892,-119.830472,(805) 709-0662,Megan@megansorganicmarket.Com,C10-0001389-LIC
Megan's Organic Market,Mom Slo LLC,megans-organic-market,mom-slo-llc,dispensary,,,280 Higuera St,San Luis Obispo,CA,93401,US,35.27234,-120.66997,(805) 592-1420,Megan.Is.Souza@gmail.Com,C10-0000728-LIC
"Meli LBC, Inc.",,meli-lbc-inc,,other,,,,,CA,,US,,,(310) 405-2003,Matt@meligrp.Com,DCC-10004573
"MELI LBC, INC.",,meli-lbc-inc,,other,,,,,CA,,US,,,(310) 405-2003,Mlavineedwards@gmail.Com,C11-0001434-LIC
MELLOW FELLOWS LLC,,mellow-fellows-llc,,dispensary,,,330 Amesbury Road,Haverhill,MA,01830,US,42.802071,-71.053199,978-387-7877,epbrown@mellowfellows.biz,MR281811
MELODY GENETICS,MELODY & COMPANY MANAGEMENT LLC,melody-genetics,melody-company-management-llc,cultivator|dispensary,,,"755 South Jason Street, Unit 150",Denver,CO,80223,US,39.70300518,-104.9992571,,,403R-00691
"Melrose Facility Management, LLC",Melrose Facility Management LLC,melrose-facility-management-llc,melrose-facility-management-llc,other,,,,,CA,,US,,,(310) 594-8082,Jbllaw13@gmail.Com,C12-0000015-LIC
Memes Danckk World,,memes-danckk-world,,other,,,1704 John F. Kennedy Blvd,Jersey City,NJ,07305,US,40.69923564,-74.09538892,,,
MENDO DISTRIBUTION AND TRANSPORTATION LLC,,mendo-distribution-and-transportation-llc,,other,,,,,CA,,US,,,(702) 901-1382,Justin.Mendodistro@gmail.Com,C11-0000537-LIC
Mendocann,"Mendocino Organics, LLC",mendocann,mendocino-organics-llc,dispensary,,,13325 Highway 101 S,Hopland,CA,95449,US,38.97346244,-123.1158961,(707) 888-9976,Dona@naturalcannabis.Com,C10-0000309-LIC
MENDOCINO GRASSLANDS I,,mendocino-grasslands-i,,other,,,,,CA,,US,,,(707) 485-3115,Info@mendocinograsslands.Com,C13-0000011-LIC
mendocino natural farms,Mendocino Natural Farms Inc.,mendocino-natural-farms,mendocino-natural-farms-inc,dispensary,,,75887 Covelo Rd,Covelo,CA,95428,US,39.7865568,-123.2479065,(707) 354-2267,Ivophoto@gmail.Com,C10-0000905-LIC
mendocino natural farms,Mendocino Natural Farms Inc.,mendocino-natural-farms,mendocino-natural-farms-inc,other,,,,,CA,,US,,,(707) 354-2267,Mendocinonaturalfarms@gmail.Com,C11-0001407-LIC
Mendocino Natural Farms Incorporated,,mendocino-natural-farms-incorporated,,other,,,,,CA,,US,,,(707) 354-2267,Mendocinonaturalfarms@gmail.Com,DCC-10004866
Mer Fumee,,mer-fumee,,other,,,,,CA,,US,,,(925) 628-1738,Merfumee04@gmail.Com,C11-0002009-LIC
MER FUMEE',,mer-fumee,,other,,,,,CA,,US,,,(925) 628-1738,Merfumee04@gmail.Com,C11-0002072-LIC
MERAKI BRANDS,MS LAFAYETTE LLC,meraki-brands,ms-lafayette-llc,other,,,1224 Commerce Court Suite 1,Lafayette,CO,80026,US,39.98010909,-105.0737267,,,404-00868
MERAKI BRANDS,MS LAFAYETTE LLC,meraki-brands,ms-lafayette-llc,dispensary,,,1224 Commerce Court Suite 1,Lafayette,CO,80026,US,39.98010909,-105.0737267,,,404R-00550
MERAKI CANNABIS,MS LAFAYETTE LLC,meraki-cannabis,ms-lafayette-llc,cultivator|dispensary,,,"1224 Commerce Court, Units 2-7",Lafayette,CO,80026,US,39.98010909,-105.0737267,,,403R-00282
Mercy Wellness,Mercy Wellness Of Cotati,mercy-wellness,mercy-wellness-of-cotati,other,,,"7950 Redwood Dr, Suite 8",Cotati,CA,94931,US,38.332271,-122.714039,(707) 795-1600,Info@mercywellness.Com,C12-0000420-LIC
MERCY WELLNESS SANTA ROSA [Equity Retailer],"R & B Dispensary, Inc. [Equity Retailer]",mercy-wellness-santa-rosa-equity-retailer,r-b-dispensary-inc-equity-retailer,dispensary,,,900 Santa Rosa Ave,Santa Rosa,CA,95404,US,38.430246,-122.710746,(707) 321-1800,Brandon@mercywellness.Com,C10-0000795-LIC
Metta Distribution and Transportation LLC,,metta-distribution-and-transportation-llc,,other,,,,,CA,,US,,,(916) 905-4906,Licensing@mwgholdings.Com,C11-0000090-LIC
MFN OIL CO.,1l Botanicals LLC,mfn-oil-co,1l-botanicals-llc,other,,,,,CA,,US,,,(415) 404-5433,Peter@oneloghouse.Com,DCC-10003508
MHPC,"Mission Hills Patients Collective, Inc.",mhpc,mission-hills-patients-collective-inc,other,,,,,CA,,US,,,(213) 618-4894,Mhpcollective1@gmail.Com,C11-0000349-LIC
MHPC,"Mission Hills Patients Collective, Inc.",mhpc,mission-hills-patients-collective-inc,other,,,,,CA,,US,,,(213) 618-4894,Mhpcollective1@gmail.Com,DCC-10002352
MI Canna Connection,,mi-canna-connection,,other,,,2541 Park Street,Muskegon Heights,MI,49444,US,43.20622218,-86.25464988,,,AU-MB-000113
MI Health,,mi-health,,other,,,8355 Snouffer School Rd.,Gaithersburg,MD,20879,US,39.16645166,-77.17089592,,,
Miami Mango Cannabis,"Mango Trol, Inc.",miami-mango-cannabis,mango-trol-inc,other,,,,,CA,,US,,,(561) 707-7031,Mangotrolinc@gmail.Com,C11-0001737-LIC
"MiCa Associates, LLC",,mica-associates-llc,,other,,,,,CA,,US,,,(909) 310-5541,MicaLLC2020@gmail.Com,C11-0001518-LIC
Michael D Warholic JR,,michael-d-warholic-jr,,other,,,393 Main Street,Oneonta,NY,13820,US,42.45841,-75.05384,,,OCM-MICR-24-000089
Michigan Organic Solutions,,michigan-organic-solutions,,dispensary,,,3549 S. Dort HWY Suite 106,Flint,MI,48507,US,42.99120102,-83.65340303,,,AU-R-001389
"Michigan Supply and Provisions, Michigan Provisions, Ascend Cannabis Group",,michigan-supply-and-provisions-michigan-provisions-ascend-cannabis-group,,other,,,1096 E Main ST Suite A,Morenci,MI,49256,US,41.71773306,-84.20263965,,,PC-000318
Michigan's Finest Cannabis Co.,,michigans-finest-cannabis-co,,dispensary,,,39112 Van Born RD,Wayne,MI,48184,US,42.2660991,-83.424203,,,AU-R-000288
MICHIGAN'S TOP SHELF,,michigans-top-shelf,,dispensary,,,5540 E 8 Mile RD,Detroit,MI,48234,US,42.4475914,-83.04820497,,,AU-R-001285
Micro Greenz,Sisu Extraction LLC,micro-greenz,sisu-extraction-llc,other,,,,,CA,,US,,,(707) 834-3415,Trillian@sisuextracts.Com,C11-0002055-LIC
Micro Greenz / Lost Coast Logistics,Sisu Extraction LLC,micro-greenz-lost-coast-logistics,sisu-extraction-llc,other,,,,,CA,,US,,,(707) 475-3833,Trillian@sisuextracts.Com,DCC-10005112
"MIDDLE EEL, LLC",,middle-eel-llc,,other,,,,,CA,,US,,,(707) 357-5072,Woodyheckeroth@gmail.Com,C13-0000113-LIC
Midnight Greens,,midnight-greens,,other,,,5100 NJ-42,Blackwood,NJ,08012,US,39.75121935,-75.04583169,,,
MIDNIGHT MOON CORP,,midnight-moon-corp,,dispensary,https://midnightmoon.nyc,,1536 Amsterdam Ave,New York,NY,10031,US,40.81944,-73.95188,,,OCM-RETL-24-000048
Midway by Ascend,"Ascend Illinois Holdings, LLC",midway-by-ascend,ascend-illinois-holdings-llc,other,,,5648 S. Archer Ave.,Chicago,IL,60638,US,41.79734453,-87.75217706,(872) 267-7038,,284.000124-AUDO
Midwest Compassion Center Inc.,,midwest-compassion-center-inc,,other,,,,,IL,,US,,,,,284.000019-AUDO
MIDWEST RANCH,MIDWEST RANCH LLC,midwest-ranch,midwest-ranch-llc,cultivator|dispensary,,,50100 East Highway 96,Boone,CO,81025,US,38.2223387,-103.7233461,,,403R-00473
Mighty Lucky Inc.,,mighty-lucky-inc,,dispensary,https://mighty-lucky.com,,259 Bowery,New York,NY,10002,US,40.72331,-73.99281,,,OCM-CAURD-24-000065
MIH MANAGER LLC,,mih-manager-llc,,other,,,4880 Havana Street Suite 201,Denver,CO,80239,US,39.78408793,-104.8656723,,,407-00018
MIH MANAGER LLC,,mih-manager-llc,,other,,,4880 Havana Street Suite 201,Denver,CO,80239,US,39.78408793,-104.8656723,,,407R-00029
"MILE HIGH 420, INC.",,mile-high-420-inc,,other,,,,,CA,,US,,,(818) 322-5123,Milehigh420inc@gmail.Com,C11-0001563-LIC
"Mile High 420, Inc.",,mile-high-420-inc,,other,,,,,CA,,US,,,(818) 322-5123,Milehigh420inc@gmail.Com,DCC-10004748
MILE HIGH DABS LLC,,mile-high-dabs-llc,,dispensary,,,9670 Dallas Street Unit 2,Henderson,CO,80640,US,39.8728333,-104.8760745,,,404R-00467
MILE HIGH DISPENSARY,MILE HIGH DISPENSARY LLC,mile-high-dispensary,mile-high-dispensary-llc,dispensary,,,1350 South Sheridan Boulevard Unit 1 & 2,Denver,CO,80232,US,39.69206935,-105.0531317,,,402-00304
MILE HIGH DISPENSARY,MILE HIGH DISPENSARY LLC,mile-high-dispensary,mile-high-dispensary-llc,dispensary,,,1350 South Sheridan Boulevard Unit 1 & 2,Denver,CO,80232,US,39.69206935,-105.0531317,,,402R-00419
MILE HIGH XTRACTIONS,MILE HIGH XTRACTIONS LLC,mile-high-xtractions,mile-high-xtractions-llc,dispensary,,,"9690 Dallas Street, Unit C",Henderson,CO,80640,US,39.87341237,-104.876071,,,404R-00235
Mileva LLC,,mileva-llc,,dispensary,https://hudsonmaincannabis.com,,3873 Main St,Warrensburg,NY,12885,US,43.49692,-73.77636,,,OCM-RETL-24-000161
Military Meds,Ob Family Holdings LLC,military-meds,ob-family-holdings-llc,other,,,,,CA,,US,,,(707) 227-4343,Info@obffc.Com,DCC-10003317
Mill 47 LLC d/b/a/ The Wick Cannabis Market,,mill-47-llc-dba-the-wick-cannabis-market,,dispensary,,,,Hardwick,VT,,US,44.5416243,-72.3486803,,,RTLR0082
"Mill Lane Provisions, LLC",,mill-lane-provisions-llc,,dispensary,,,102 State St,Schenectady,NY,12305,US,42.81515,-73.94726,,,OCM-RETL-24-000188
MILLERS MARIJUANA,,millers-marijuana,,dispensary,,,302 W WALDRIP ST,ELMA,WA,985410000,US,47.0036405,-123.4042128,3606379282,,437305
Milligrams,,milligrams,,other,,,813 E Gate Dr,Mt Laurel Township,NJ,08054,US,39.94263067,-74.95165986,,,
"MIMD Operating 1, LLC",,mimd-operating-1-llc,,other,,,"35 E. Cross St., Federal Hill",Baltimore,MD,21230,US,39.27687851,-76.61344206,,,
MindLift Dispensary,,mindlift-dispensary,,other,,,517 Park Ave,Plainfield,NJ,07060,US,40.61617978,-74.41923382,,,
Mindright Cannabis Company,,mindright-cannabis-company,,dispensary,,,51525 Industrial DR,New Baltimore,MI,48047,US,42.68121818,-82.7522898,,,AU-R-000732
"Minerva Medica, Minerva Medica Cannabis [Equity Retailer]",Memo Parker [Equity Retailer],minerva-medica-minerva-medica-cannabis-equity-retailer,memo-parker-equity-retailer,other,,,1460 Lovers Ln N,Ukiah,CA,95482,US,39.169614,-123.212111,(707) 234-3427,The_Original_Selecta_M3@yahoo.Com,C12-0000560-LIC
Minions,MINIONS LLC,minions,minions-llc,dispensary,,,3700 RIVER RD N STE 9,,OR,,US,44.97927144,-123.0264808,,,050-3904
"Ministry of Biblicallife Healing, Inc.",,ministry-of-biblicallife-healing-inc,,dispensary,,,,,CA,,US,,,(310) 341-6248,Ocg420@gmail.Com,C9-0000548-LIC
Mint - Willowbrook,"Mint IL, LLC",mint---willowbrook,mint-il-llc,other,,,"900 75th St, 7577",Willowbrook,IL,60527,US,41.75260219,-87.9433379,,,284.000156-AUDO
Mint Cannabis,,mint-cannabis,,dispensary,,,760 S Telegraph Rd.,Monroe Township,MI,48161,US,41.9161478,-83.4186832,,,AU-R-000635
Mint Cannabis,,mint-cannabis,,dispensary,,,730 E Cork ST,Kalamazoo,MI,49001,US,42.25951886,-85.57189557,,,AU-R-000311
Mint Cannabis,,mint-cannabis,,dispensary,,,5747 S Westnedge AVE,Portage,MI,49002,US,42.23346846,-85.58941535,,,AU-R-000702
Mint Cannabis,,mint-cannabis,,dispensary,,,365 N Willowbrook Suite A,Coldwater,MI,49036,US,41.94202662,-84.97119501,,,AU-R-000519
Mint Cannabis,,mint-cannabis,,dispensary,,,221 E. Front ST,Buchanan,MI,49107,US,41.82741866,-86.35924977,,,AU-R-001496
Mint Cannabis,,mint-cannabis,,dispensary,,,18300 W US-12 Unit 1A,New Buffalo,MI,49117,US,41.78857096,-86.75730951,,,AU-R-001313
Mint Cannabis,"M&T Retail Facility 1, LLC",mint-cannabis,mt-retail-facility-1-llc,other,,,1211 North 75th Avenue,Phoenix,AZ,85043,US,33.46096505,-112.2205773,480-749-6468,,00000101ESZO30906924
Mint Cannabis,Eba Holdings Inc.,mint-cannabis,eba-holdings-inc,other,,,8729 E Manzanita Dr,Scottsdale,AZ,85258,US,33.55438762,-111.8930354,(480) 749-6468,,00000068ESZM96727661
Mint Cannabis Roseville,,mint-cannabis-roseville,,dispensary,,,28970 Hayes RD,Roseville,MI,48066,US,42.50823123,-82.96814507,,,AU-R-001323
MINT RETAIL FACILITIES LLC,,mint-retail-facilities-llc,,dispensary,,,768 Pleasant Street,Belmont,MA,02478,US,42.392588,-71.182284,602-931-3663,compliance@brightroot.com,MR283295
MINUTECURE,,minutecure,,dispensary,,,5300 W 104th St,Los Angeles,CA,90045,US,33.941585,-118.372599,(818) 384-9021,Edvin818@gmail.Com,C10-0001055-LIC
"Miracle Culture, Inc",,miracle-culture-inc,,other,,,,,CA,,US,,,(818) 922-5451,Sakod94@yahoo.Com,C12-0000517-LIC
"Miracle Education Distributors, Inc","Miracle Education Distributors, Inc.",miracle-education-distributors-inc,miracle-education-distributors-inc,other,,,,,CA,,US,,,(760) 620-2570,Dannadigiulio@outlook.Com,C11-0000754-LIC
"Miracle Education Distributors, Inc.",,miracle-education-distributors-inc,,other,,,,,CA,,US,,,(760) 620-2570,Markdigiulio@outlook.Com,DCC-10003468
MIRACLE FARMS LLC,,miracle-farms-llc,,cultivator|dispensary,,,923 Silver Lane,Moffat,CO,81143,US,38.010539,-105.917573,,,403R-01239
MIRACLE FARMS LLC,,miracle-farms-llc,,dispensary,,,923 Silver Lane,Moffat,CO,81143,US,38.010539,-105.917573,,,404R-00534
Misha's Flower Shop,CAURD Brooklyn Corp,mishas-flower-shop,caurd-brooklyn-corp,dispensary,https://mishasflowershop.com,,299 Knickerbocker Ave,Brooklyn,NY,11237,US,40.70177,-73.92352,,,OCM-CAURD-24-000094
Mission,Harborside Illinois Grown Medicine,mission,harborside-illinois-grown-medicine,other,,,1330 Torrence Ave,Calumet City,IL,60409,US,41.59821764,-87.55901955,(773) 530-0088,,
Mission,,mission,,other,https://missiondispensaries.com,,,,MD,,US,,,833-768-4357,support@missioncan.com,
Mission - Norridge,"EUPHORIA, LLC",mission---norridge,euphoria-llc,other,,,4113 N Harlem Ave,Norridge,IL,60706,US,41.95418653,-87.80720741,(773)-530-0088,,284.000147-AUDO
Mission Cannabis Club,"Shambala Healing Center, Inc.",mission-cannabis-club,shambala-healing-center-inc,dispensary,,,2441 Mission St,San Francisco,CA,94110,US,37.75796,-122.418606,(415) 509-8664,Alshawa0712@gmail.Com,C10-0000437-LIC
Mission Catonsville,,mission-catonsville,,other,,,6328 Baltimore National Pike,Baltimore,MD,21228,US,39.28403266,-76.7551061,,,
"MISSION MA, INC.",,mission-ma-inc,,dispensary,,,640 Lincoln Street,Worcester,MA,01605,US,42.298713,-71.765004,833-768-4357,leise.rosman@4frontventures.com,MR281259
Mission Organic on Geary,Alpine Support Productions Inc,mission-organic-on-geary,alpine-support-productions-inc,dispensary,,,2845 Geary Blvd,San Francisco,CA,94118,US,37.781895,-122.449761,(415) 680-7282,Modongeary@gmail.Com,C10-0001221-LIC
Mission Rockville,,mission-rockville,,other,,,"4007 Norbeck Rd., Unit A",Rockville,MD,20853,US,39.10956747,-77.07705538,,,
Missouri Health & Wellness Dispensary,,missouri-health-wellness-dispensary,,other,,,901 E. First Street,Washington,MO,63090,US,38.553206,-91.000946,309-264-3199,,DIS000145
Missouri Health & Wellness Dispensary,,missouri-health-wellness-dispensary,,other,,,215 E Charles St,Kirksville,MO,63501,US,40.2208785,-92.5820324,309-264-3199,,DIS000006
Missouri Health & Wellness Dispensary,,missouri-health-wellness-dispensary,,other,,,"1404 Missouri Blvd, Ste A",Jefferson City,MO,65109,US,38.578551,-92.192981,309-264-3199,,DIS000147
Missouri Health & Wellness Dispensary,,missouri-health-wellness-dispensary,,other,,,1801 S Limit Ave,Sedalia,MO,65301,US,38.696133,-93.250642,816-318-9966,,DIS000146
"Missouri Made Marijuana, Kabunky, Farm Direct, Low Key",,missouri-made-marijuana-kabunky-farm-direct-low-key,,other,,,1502 S Range Line Rd,Joplin,MO,64804,US,37.073727,-94.4782423,702-496-3051,,DIS000109
Missouri Wild Alchemy,,missouri-wild-alchemy,,other,,,2173 W Terra Ln,O Fallon,MO,63366,US,38.806149,-90.76926,314-709-1745,,DIS000176
MISTER BUDS,,mister-buds,,dispensary,,,536 MARINE DR STE B,PORT ANGELES,WA,98363,US,48.12183388,-123.4435071,3607971966,,414735
MISTER DISTRO,Mister Distro Inc.,mister-distro,mister-distro-inc,other,,,,,CA,,US,,,(310) 362-2269,Compliance@misterdistro.Com,C11-0001517-LIC
MISTER DISTRO INC.,,mister-distro-inc,,other,,,,,CA,,US,,,(310) 362-2269,,DCC-10004760
Mister Greens,Frenchie Herb LLC,mister-greens,frenchie-herb-llc,dispensary,,,81 Wolf Rd,Colonie,NY,12205,US,42.71498,-73.81221,,,OCM-CAURD-24-000192
Mister Jones,,mister-jones,,other,,,655 US-46,Little Falls Township,NJ,07424,US,40.88012315,-74.20663819,,,
"Misty Bleu Farm, LLC",,misty-bleu-farm-llc,,other,https://www.mbfarmcannabis.com,,400 River St,Troy,NY,12180,US,42.73529,-73.68761,,,OCM-MICR-24-000081
"Misty Bleu Farm, LLC",,misty-bleu-farm-llc,,other,https://www.mbfarmcannabis.com,,,,NY,,US,42.81812,-74.05857,,,OCM-MICR-24-000081
"MISTY MOUNTAIN SHOP, LLC",,misty-mountain-shop-llc,,dispensary,,,323 Commercial Street,Malden,MA,02148,US,42.41619,-71.076244,978-621-6900,erik@mistymtnshop.com,MR282634
