Facility_ID,Business_Name,Legal_Name,Address,Mailing_Address,Phone,Facility_Status,Owner_License,Hours_Mon,Hours_Tue,Hours_Wed,Hours_Thu,Hours_Fri,Hours_Sat,Hours_Sun,Lic1_Type,Lic1_Services,Lic1_Number,Lic1_Originally,Lic1_Effective,Lic1_Expires,Lic1_Status,Lic1_PDF_URL,Lic2_Type,Lic2_Services,Lic2_Number,Lic2_Originally,Lic2_Effective,Lic2_Expires,Lic2_Status,Lic2_PDF_URL,Offsite_Cultivation_Address,Manufacture_Address,Source_URL
001t000000L0T9HAAV,Total Health & Wellness Inc,Total Health & Wellness Inc,"3830 North 7th Street, Phoenix, AZ 85014","140 N. 44th Street, Phoenix, AZ 85034",(623) 295-1788,Open,Total Health & Wellness Inc,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,"Cultivation - Process
Cultivation - Manufacture
Cultivation - Cultivate
Retail - Sell",00000060ESTV86857950,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000LRYPh/cBjKdlO6ImNMrbuRr3q.xR9S1hpSNj0MmsqXL38.SKw,Dispensary,Retail - Sell,00000036DCOP00819772,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000LRYZN/xfPiR8YH8MC4iHG0VXFF67duUaCA6A8aBCi7YKCNdRg,"4675 North Olympic Drive, Kingman, AZ 86401",,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9HAAV&activeTab=details
001t000000L0TB9AAN,Uncle Harry Inc,Uncle Harry Inc,"17036 North Cave Creek Rd, Phoenix, AZ 85032","2937 W Thomas Rd, Phoenix, AZ 85017",(818) 822-9888,Open,Uncle Harry Inc,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,"Cultivation - Process
Cultivation - Manufacture
Cultivation - Cultivate
Retail - Sell",00000129ESRG43839179,3/7/2021,3/7/2025,3/6/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000F3I7t/qyww5C0I_gTOpHOfQ2u7T_P4UC1GkMBpR1ZZ6ZRIUxo,Dispensary,"Retail - Sell
Cultivation - Cultivate",00000110DCDE00541508,,3/7/2025,3/6/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000F4B13/SNcGV0kyS.oqU4dViBFB6P7SsyymN1DkAg58zp7MiUQ,"4722 E Ivy St, Ste 101-108, Mesa, AZ 85205",,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TB9AAN&activeTab=details
001t000000L0T9yAAF,The Good Dispensary,Valley Healing Group Inc,"1842 W Broadway Rd, Mesa, AZ 85202","1842 W Broadway Rd, Mesa, AZ 85202",(480) 900-8042,Open,Valley Healing Group Inc,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,Establishment,Retail - Sell,00000072ESRF58078256,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mXyF/KXWkBTjjrQCBTNE2eh0I0M0l8abAVH66whgLawkATOw,Dispensary,"Retail - Sell
Cultivation - Cultivate
Cultivation - Manufacture",00000048DCKJ00945635,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mXyY/OMMuiaPq_hZ._ZQLAHNaM9S8_NVwvCpEEBX4DZhgedo,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9yAAF&activeTab=details
001t000000L0TADAA3,"Valley Of The Sun Medical Dispensary, Inc.","Valley Of The Sun Medical Dispensary, Inc.","16200 W Eddie Albert Way, Goodyear, AZ 85338","10191 Hacienda Dr, Goodyear, AZ 85338",(623) 932-3859,Open,Valley Of The Sun Medical Dispensary Inc,8AM-6:30PM,8AM-7PM,8AM-7PM,8AM-7PM,8AM-7PM,8AM-7PM,10AM-5PM,Establishment,Retail - Sell,00000085ESVF25061802,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mXxp/EDZMd83WUPEbxXdDgv.9jkOIPPtB3w7M1VBg4RD51v4,Dispensary,"Retail - Sell
Retail - Cultivate
Cultivation - Cultivate
Cultivation - Manufacture",00000083DCYO00463840,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005mXzb/tDrNNarmX2dQuVOnlHr4Q27YtQO2O8RD_RAS548hjVA,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TADAA3&activeTab=details
001t000000L0TBCAA3,Zen Leaf Gilbert,Vending Logistics Llc,"5409 S Power Rd, Mesa, AZ 85212","107 S Southgate Dr, Chandler, AZ 85226",312-819-5061,Open,Vending Logistics Llc,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,Establishment,Retail - Sell,00000043ESPE02331128,1/22/2021,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000D1fWH/HmotO87mRjYos2IWITBfjLjUiL1mLnnbLyqcgUDVQKM,Dispensary,Retail - Sell,00000112DCLK00614860,1/22/2025,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000iYKPa/tCxERSpu5YKVslaKH_WHuq19rLnq.xflFYa0QeQorKI,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TBCAA3&activeTab=details
0018y0000082EqXAAU,Flor Verde Dispensary,"Verde Americano, LLC","1115 Circulo Mercado, Rio Rico, AZ 85648","24882 W Klondyke Rd, Pima, AZ 85543",(225) 329-7273,Open,"Verde Americano, LLC",CLOSED,CLOSED,CLOSED,9AM-7PM,9AM-7PM,9AM-7PM,CLOSED,Dispensary,"Retail - Sell
Cultivation - Cultivate
Cultivation - Manufacture",0000144DRCUM87865142,3/10/2025,3/10/2025,3/9/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000b7JAI/06P21mMq4eFMvtnRrepbAqXrT01NQJ6nOk.YFNI.fiU,,,,,,,,,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=0018y0000082EqXAAU&activeTab=details
001t000000L0TAEAA3,Medusa Farms,Verde Dispensary Inc,"3490 N Bank St, Kingman, AZ 86409","3880 Stockton Hill Road, Kingman, AZ 86409",(928) 421-0020,Open,Verde Dispensary Inc,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,8AM-9PM,Establishment,"Cultivation - Process
Cultivation - Manufacture
Cultivation - Cultivate
Retail - Sell
Retail - Manufacture
Retail - Prepare Edibles
Retail - Sell TCS/NPP Edibles",00000063ESQI60809124,8/8/2024,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000a52Sg/_m9heOPweJYZEPGIflWzzz6eiUPU1o7mER.oiSIWJV0,Dispensary,"Retail - Sell
Retail - Cultivate
Retail - Sell TCS/NPP Edibles
Cultivation - Cultivate
Cultivation - Manufacture",00000089DCQY00546716,8/8/2024,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000oC3dF/olVQdbj.wxvSUMtwivLsz86pyfXABfIZDxkdR7nGX6c,"4905 N Interstate Way, Kingman, AZ 86401",,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TAEAA3&activeTab=details
001t000000L0TA5AAN,White Mountain Health Center Inc,White Mountain Health Center Inc,"9420 W Bell Rd Ste 108, Sun City, AZ 85351","9420 W Bell Rd Ste 108, Sun City, AZ 85351",(623) 374-4141,Open,White Mountain Health Center Inc,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,"Cultivation - Manufacture
Cultivation - Cultivate
Cultivation - Prepare Edibles
Retail - Sell",00000083ESGB09219996,1/22/2021,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000FjWxb/8BnNAnr9i4z4lGgHMALs.2HPIjzSy_Yi_Rb6gXXduDc,Dispensary,"Retail - Sell
Cultivation - Cultivate",00000103DCDR00369521,,1/22/2025,1/21/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000KB5Tu/6gpNsSxzU_quQ2YVOMK5l49NSwCigv9Rp.e6uA6Eq7Q,"12475 W Alice Ave., El Mirage, AZ 85335",,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TA5AAN&activeTab=details
001t000000L0T9pAAF,Whoa Qc Inc,Whoa Qc Inc,"5558 W. Bell Rd., Glendale, AZ 85308","16277 N Greenway Hayden Loop, Scottsdale, AZ 85260",602-535-0999,Open,"Whoa Qc, Inc",8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,00000069ESPV40435704,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005o2yS/kCArnIsuRQQPfV.GrFZzF7tiBpBGXFVwSK7CcryW1NE,Dispensary,"Retail - Sell
Cultivation - Cultivate
Cultivation - Manufacture",00000042DCSI00109560,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005o2Hc/rH9r2YYZCo2e5BY9cYEHA7dF1PfcwPnf_BPmtJSvyPs,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0T9pAAF&activeTab=details
001t000000L0TA7AAN,Wickenburg Alternative Medicine Llc,Wickenburg Alternative Medicine Llc,"12620 N Cave Creek Road, Ste 1, Phoenix, AZ 85022","Po Box 1148, Lake Havasu City, AZ 86405",(623) 478-2233,Open,"Wickenburg Alternative Medicine, Llc",8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,"Retail - Sell
Manufacture - Manufacture
Manufacture - Package & Store
Manufacture - Prepare Edibles",00000097ESKC38985532,1/27/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000dFbaH/azLq3XDdbzTbwhNtYCYQwgz7fFFX0kuxbDJlu.MQ7OY,Dispensary,Retail - Sell,00000061DCMK00381513,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000GeEW5/VAQE0C_nzphO5But2CqD8VrLcu2y3B7n0jQ41_LJNSg,,"12550 West Thunderbird Road, 113, 114A, 114B, El Mirage, AZ 85335",https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TA7AAN&activeTab=details
0018y000004XtWCAA0,Woodstock 1,Woodstock 1,"1629 N 195 Ave, 101, Buckeye, AZ 85396","6502 N Maryland Cir, Phoenix, AZ 85013",602-980-1505,Open,Woodstock 1,12AM-12AM,12AM-12AM,12AM-12AM,12AM-12AM,12AM-12AM,12AM-12AM,12AM-12AM,Establishment,Retail - Sell,0000168ESTBM41952754,4/8/2024,4/8/2026,4/7/2028,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000lv7Xx/gGJd7C426t2NxraEOIN3V2Lt50o7fAFGxsgt4JLWU9c,,,,,,,,,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=0018y000004XtWCAA0&activeTab=details
001t000000bHylVAAS,JARS Cannabis,Yuma County Dispensary LLC,"3345 E County 15th St, Somerton, AZ 85350","4121 E. Valley Auto Dr., Mesa, AZ 85206",928-919-8667,Open,Yuma County Dispensary LLC,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,7AM-10PM,Establishment,Retail - Sell,00000145ESNP12373673,4/19/2021,4/19/2025,4/18/2027,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/cs00000IXVU6/cxGGfShCg8idbQkLcv5v7gyJhTvGLFhomRZcAv2hn50,,,,,,,,,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000bHylVAAS&activeTab=details
001t000000L0TAaAAN,Zonacare,Zonacare,"4415 East Monroe Street, Phoenix, AZ 85034","16277 N Greenway Hayden Loop,, Scottsdale, AZ 85260",602-396-5757,Open,Zonacare,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,8AM-10PM,Establishment,Retail - Sell,00000024ESUV84524312,1/22/2021,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005o2UO/V9q.RZgwNEI_Vd1k9iR8Pp60_TiSpWqsPsASQS5I5rM,Dispensary,Retail - Sell,00000087DCTX00681297,,8/8/2024,8/7/2026,Active,https://azdhs-licensing.my.salesforce.com/sfc/p/t0000000GzfY/a/8y000005o2KB/Ov54PW_pTBKGcnukSfLD7pxIo6sXwnNNbejEpUUyC2E,,,https://azcarecheck.azdhs.gov/s/facility-details?facilityId=001t000000L0TAaAAN&activeTab=details
